sep=;
Series;Time;Value
Ret_Bot;2018-07-01T05:00:00+03:00;22.99319775132207
Ret_Bot;2018-07-01T05:30:00+03:00;22.990574146982468
Ret_Bot;2018-07-01T06:00:00+03:00;22.98668832021017
Ret_Bot;2018-07-01T06:30:00+03:00;22.982615485564544
Ret_Bot;2018-07-01T07:00:00+03:00;22.977274934382518
Ret_Bot;2018-07-01T07:30:00+03:00;22.97168897637836
Ret_Bot;2018-07-01T08:00:00+03:00;22.96534383202101
Ret_Bot;2018-07-01T08:30:00+03:00;22.958565616797337
Ret_Bot;2018-07-01T09:00:00+03:00;22.951368110236213
Ret_Bot;2018-07-01T09:30:00+03:00;22.945262467191412
Ret_Bot;2018-07-01T10:00:00+03:00;22.903169180327787
Ret_Bot;2018-07-01T10:30:00+03:00;22.780877952755834
Ret_Bot;2018-07-01T11:00:00+03:00;22.895209973753275
Ret_Bot;2018-07-01T11:30:00+03:00;22.9273431758529
Ret_Bot;2018-07-01T12:00:00+03:00;22.890432414697784
Ret_Bot;2018-07-01T12:30:00+03:00;22.869577427821447
Ret_Bot;2018-07-01T13:00:00+03:00;22.837708470124735
Ret_Bot;2018-07-01T13:30:00+03:00;22.788696850393674
Ret_Bot;2018-07-01T14:00:00+03:00;22.710118187787412
Ret_Bot;2018-07-01T14:30:00+03:00;22.591234098360417
Ret_Bot;2018-07-01T15:00:00+03:00;22.3501779382797
Ret_Bot;2018-07-01T15:30:00+03:00;21.383114173228336
Ret_Bot;2018-07-01T16:00:00+03:00;-19.7624813114754
Ret_Bot;2018-07-01T16:30:00+03:00;-80.54847409836071
Ret_Bot;2018-07-01T17:00:00+03:00;-86.17981430446189
Ret_Bot;2018-07-01T17:30:00+03:00;-88.9244160104989
Ret_Bot;2018-07-01T18:00:00+03:00;-89.659817704918
Ret_Bot;2018-07-01T18:30:00+03:00;-92.48149377049182
Ret_Bot;2018-07-01T19:00:00+03:00;-94.35407868852465
Ret_Bot;2018-07-01T19:30:00+03:00;-95.20930950819678
Ret_Bot;2018-07-01T20:00:00+03:00;-95.72261089238849
Ret_Bot;2018-07-01T20:30:00+03:00;-96.11790157480323
Ret_Bot;2018-07-01T21:00:00+03:00;-96.69935433070876
Ret_Bot;2018-07-01T21:30:00+03:00;-97.06971672131142
Ret_Bot;2018-07-01T22:00:00+03:00;-97.46035737704909
Ret_Bot;2018-07-01T22:30:00+03:00;-97.76096391076112
Ret_Bot;2018-07-01T23:00:00+03:00;-98.01295344262289
Ret_Bot;2018-07-01T23:30:00+03:00;-98.22788713910784
Ret_Bot;2018-07-02T00:00:00+03:00;-98.40029724409453
Ret_Bot;2018-07-02T00:30:00+03:00;-98.64902229508192
Ret_Bot;2018-07-02T01:00:00+03:00;-98.82605446194232
Ret_Bot;2018-07-02T01:30:00+03:00;-98.91291737704906
Ret_Bot;2018-07-02T02:00:00+03:00;-99.01946749835847
Ret_Bot;2018-07-02T02:30:00+03:00;-99.142609180328
Ret_Bot;2018-07-02T03:00:00+03:00;-99.25007742782161
Ret_Bot;2018-07-02T03:30:00+03:00;-99.26969180327858
Ret_Bot;2018-07-02T04:00:00+03:00;-99.220874180865
Ret_Bot;2018-07-02T04:30:00+03:00;-99.50440616797893
Ret_Bot;2018-07-02T05:00:00+03:00;-99.62450885245889
Ret_Bot;2018-07-02T05:30:00+03:00;-99.66113901639346
Ret_Bot;2018-07-02T06:00:00+03:00;-99.66993897637805
Ret_Bot;2018-07-02T06:30:00+03:00;-99.56427409836067
Ret_Bot;2018-07-02T07:00:00+03:00;-99.7611947540982
Ret_Bot;2018-07-02T07:30:00+03:00;-99.8733180327869
Ret_Bot;2018-07-02T08:00:00+03:00;-99.98601837270333
Ret_Bot;2018-07-02T08:30:00+03:00;-99.97944852459023
Ret_Bot;2018-07-02T09:00:00+03:00;-100.00809573770499
Ret_Bot;2018-07-02T09:30:00+03:00;-100.01344356955377
Ret_Bot;2018-07-02T10:00:00+03:00;-99.93797180327877
Ret_Bot;2018-07-02T10:30:00+03:00;-93.84265639344257
Ret_Bot;2018-07-02T11:00:00+03:00;-96.50568110236219
Ret_Bot;2018-07-02T11:30:00+03:00;-96.51019553805773
Ret_Bot;2018-07-02T12:00:00+03:00;-97.71202755905497
Ret_Bot;2018-07-02T12:30:00+03:00;-102.20415419947517
Ret_Bot;2018-07-02T13:00:00+03:00;-102.70771868852455
Ret_Bot;2018-07-02T13:30:00+03:00;-102.88142060367474
Ret_Bot;2018-07-02T14:00:00+03:00;-101.53858360655752
Ret_Bot;2018-07-02T14:30:00+03:00;-99.4769534120734
Ret_Bot;2018-07-02T15:00:00+03:00;-95.31132020997366
Ret_Bot;2018-07-02T15:30:00+03:00;-93.93046850393736
Ret_Bot;2018-07-02T16:00:00+03:00;-91.32471409836069
Ret_Bot;2018-07-02T16:30:00+03:00;-89.99285301837277
Ret_Bot;2018-07-02T17:00:00+03:00;-89.47718832021002
Ret_Bot;2018-07-02T17:30:00+03:00;-90.03816207349105
Ret_Bot;2018-07-02T18:00:00+03:00;-92.45218754098362
Ret_Bot;2018-07-02T18:30:00+03:00;-98.2843858267716
Ret_Bot;2018-07-02T19:00:00+03:00;-99.86469947506548
Ret_Bot;2018-07-02T19:30:00+03:00;-100.0589554098361
Ret_Bot;2018-07-02T20:00:00+03:00;-100.17931692913369
Ret_Bot;2018-07-02T20:30:00+03:00;-100.26750295081943
Ret_Bot;2018-07-02T21:00:00+03:00;-100.32251902887164
Ret_Bot;2018-07-02T21:30:00+03:00;-100.38330643044608
Ret_Bot;2018-07-02T22:00:00+03:00;-100.42408136482979
Ret_Bot;2018-07-02T22:30:00+03:00;-100.4487191601046
Ret_Bot;2018-07-02T23:00:00+03:00;-100.46726950819684
Ret_Bot;2018-07-02T23:30:00+03:00;-100.4862204724414
Ret_Bot;2018-07-03T00:00:00+03:00;-100.49813254593178
Ret_Bot;2018-07-03T00:30:00+03:00;-100.49555278688428
Ret_Bot;2018-07-03T01:00:00+03:00;-100.52844750656173
Ret_Bot;2018-07-03T01:30:00+03:00;-100.54359908136487
Ret_Bot;2018-07-03T02:00:00+03:00;-100.55089180327879
Ret_Bot;2018-07-03T02:30:00+03:00;-100.56519960604071
Ret_Bot;2018-07-03T03:00:00+03:00;-100.56617519684973
Ret_Bot;2018-07-03T03:30:00+03:00;-100.58275606557396
Ret_Bot;2018-07-03T04:00:00+03:00;-100.54423556430433
Ret_Bot;2018-07-03T04:30:00+03:00;-100.55965551181072
