sep=;
Series;Time;Value
Tube top;2018-07-14T06:30:00+03:00;-100.99993175853021
Tube top;2018-07-14T06:45:00+03:00;-100.99903543307094
Tube top;2018-07-14T07:00:00+03:00;-100.988219160105
Tube top;2018-07-14T07:15:00+03:00;-100.97157742782187
Tube top;2018-07-14T07:30:00+03:00;-100.95997900262462
Tube top;2018-07-14T07:45:00+03:00;-100.97390944881893
Tube top;2018-07-14T08:00:00+03:00;-100.97497109067022
Tube top;2018-07-14T08:15:00+03:00;-100.97569160104983
Tube top;2018-07-14T08:30:00+03:00;-100.9993994743757
Tube top;2018-07-14T08:45:00+03:00;-100.9940236220473
Tube top;2018-07-14T09:00:00+03:00;-100.99513272010503
Tube top;2018-07-14T09:15:00+03:00;-100.98461679790029
Tube top;2018-07-14T09:30:00+03:00;-100.98491469816285
Tube top;2018-07-14T09:45:00+03:00;-100.9656889763779
Tube top;2018-07-14T10:00:00+03:00;-100.97470565046001
Tube top;2018-07-14T10:15:00+03:00;-100.97699475065598
Tube top;2018-07-14T10:30:00+03:00;-100.97373359580048
Tube top;2018-07-14T10:45:00+03:00;-100.96271916010515
Tube top;2018-07-14T11:00:00+03:00;-100.94882020997395
Tube top;2018-07-14T11:15:00+03:00;-100.92118503936999
Tube top;2018-07-14T11:30:00+03:00;-100.8633818897638
Tube top;2018-07-14T11:45:00+03:00;-100.81846981627295
Tube top;2018-07-14T12:00:00+03:00;-100.7960524934382
Tube top;2018-07-14T12:15:00+03:00;-100.87844881889755
Tube top;2018-07-14T12:30:00+03:00;-100.89654593175852
Tube top;2018-07-14T12:45:00+03:00;-100.90812992125969
Tube top;2018-07-14T13:00:00+03:00;-100.92730486202349
Tube top;2018-07-14T13:15:00+03:00;-100.93577559055107
Tube top;2018-07-14T13:30:00+03:00;-100.9460406290958
Tube top;2018-07-14T13:45:00+03:00;-100.96265571616303
Tube top;2018-07-14T14:00:00+03:00;-100.96271784776893
Tube top;2018-07-14T14:15:00+03:00;-100.96522309711268
Tube top;2018-07-14T14:30:00+03:00;-100.95786745406835
Tube top;2018-07-14T14:45:00+03:00;-100.97444298820447
Tube top;2018-07-14T15:00:00+03:00;-100.99146780551904
Tube top;2018-07-14T15:15:00+03:00;-101.00394881889785
Tube top;2018-07-14T15:30:00+03:00;-101.00457217847801
Tube top;2018-07-14T15:45:00+03:00;-100.98987270341199
Tube top;2018-07-14T16:00:00+03:00;-100.98240157480309
Tube top;2018-07-14T16:15:00+03:00;-100.99321156373172
Tube top;2018-07-14T16:30:00+03:00;-101.00125721784765
Tube top;2018-07-14T16:45:00+03:00;-100.96319422572172
Tube top;2018-07-14T17:00:00+03:00;-100.92353149606305
Tube top;2018-07-14T17:15:00+03:00;-100.88068372703395
Tube top;2018-07-14T17:30:00+03:00;-100.83951181102363
Tube top;2018-07-14T17:45:00+03:00;-100.8548792650919
Tube top;2018-07-14T18:00:00+03:00;-100.90734514435712
Tube top;2018-07-14T18:15:00+03:00;-100.89825328083998
Tube top;2018-07-14T18:30:00+03:00;-100.91054330708656
Tube top;2018-07-14T18:45:00+03:00;-100.93043438320204
Tube top;2018-07-14T19:00:00+03:00;-100.9553517060368
Tube top;2018-07-14T19:15:00+03:00;-100.97825196850405
Tube top;2018-07-14T19:30:00+03:00;-100.98673850197078
Tube top;2018-07-14T19:45:00+03:00;-100.98164041994747
Tube top;2018-07-14T20:00:00+03:00;-100.99264698162709
Tube top;2018-07-14T20:15:00+03:00;-100.99026509186362
Tube top;2018-07-14T20:30:00+03:00;-100.98903937007874
Tube top;2018-07-14T20:45:00+03:00;-100.98398162729632
Tube top;2018-07-14T21:00:00+03:00;-100.99686482939632
Tube top;2018-07-14T21:15:00+03:00;-100.98758136482935
Tube top;2018-07-14T21:30:00+03:00;-100.99866186107485
Tube top;2018-07-14T21:45:00+03:00;-100.94264520367933
Tube top;2018-07-14T22:00:00+03:00;-100.86515485564321
Tube top;2018-07-14T22:15:00+03:00;-100.83694488188958
Tube top;2018-07-14T22:30:00+03:00;-100.81852293577964
Tube top;2018-07-14T22:45:00+03:00;-100.87759395532177
Tube top;2018-07-14T23:00:00+03:00;-100.8930616797902
Tube top;2018-07-14T23:15:00+03:00;-100.8937532808398
Tube top;2018-07-14T23:30:00+03:00;-100.91088830486191
Tube top;2018-07-14T23:45:00+03:00;-100.9308779527557
Tube top;2018-07-15T00:00:00+03:00;-100.93797503285144
Tube top;2018-07-15T00:15:00+03:00;-100.96846062992118
Tube top;2018-07-15T00:30:00+03:00;-100.97114173228356
Tube top;2018-07-15T00:45:00+03:00;-100.98176277850592
Tube top;2018-07-15T01:00:00+03:00;-100.97660104986886
Tube top;2018-07-15T01:15:00+03:00;-100.98094750656183
Tube top;2018-07-15T01:30:00+03:00;-100.98151116951368
Tube top;2018-07-15T01:45:00+03:00;-100.9781876640421
Tube top;2018-07-15T02:00:00+03:00;-100.98282808398977
Tube top;2018-07-15T02:15:00+03:00;-100.98513009198432
Tube top;2018-07-15T02:30:00+03:00;-100.9914868766403
Tube top;2018-07-15T02:45:00+03:00;-101.00090682414668
Tube top;2018-07-15T03:00:00+03:00;-101.00865748031457
Tube top;2018-07-15T03:15:00+03:00;-100.99782785808141
Tube top;2018-07-15T03:30:00+03:00;-100.9872322834647
Tube top;2018-07-15T03:45:00+03:00;-100.98892782152238
Tube top;2018-07-15T04:00:00+03:00;-100.97604467805526
Tube top;2018-07-15T04:15:00+03:00;-100.97056487549155
Tube top;2018-07-15T04:30:00+03:00;-100.97360236220472
Tube top;2018-07-15T04:45:00+03:00;-100.94586614173222
Tube top;2018-07-15T05:00:00+03:00;-100.90060761154862
Tube top;2018-07-15T05:15:00+03:00;-100.85406167979018
Tube top;2018-07-15T05:30:00+03:00;-100.82028871391095
Tube top;2018-07-15T05:45:00+03:00;-100.85731627296579
Tube top;2018-07-15T06:00:00+03:00;-100.87798031496051
Tube top;2018-07-15T06:15:00+03:00;-100.88304593175856
Tube top;2018-07-15T06:30:00+03:00;-100.90728871391069
Tube top;2018-07-15T06:45:00+03:00;-100.92249408672781
Tube top;2018-07-15T07:00:00+03:00;-100.9376889763782
Tube top;2018-07-15T07:15:00+03:00;-100.9522427821519
Tube top;2018-07-15T07:30:00+03:00;-100.95981758530212
Tube top;2018-07-15T07:45:00+03:00;-100.95396719160097
Tube top;2018-07-15T08:00:00+03:00;-100.96143438320212
Tube top;2018-07-15T08:15:00+03:00;-100.95727821522296
Tube top;2018-07-15T08:30:00+03:00;-100.97043889618917
Tube top;2018-07-15T08:45:00+03:00;-100.97074146981652
Tube top;2018-07-15T09:00:00+03:00;-100.97048556430462
Tube top;2018-07-15T09:15:00+03:00;-100.98449868766411
Tube top;2018-07-15T09:30:00+03:00;-100.98353149606301
Tube top;2018-07-15T09:45:00+03:00;-100.74127821522322
Tube top;2018-07-15T10:00:00+03:00;-100.06558792650904
Tube top;2018-07-15T10:15:00+03:00;-99.92964304461924
Tube top;2018-07-15T10:30:00+03:00;-99.91916141732283
Tube top;2018-07-15T10:45:00+03:00;-99.86649606299223
Tube top;2018-07-15T11:00:00+03:00;-99.86650262467195
Tube top;2018-07-15T11:15:00+03:00;-99.73159055118104
Tube top;2018-07-15T11:30:00+03:00;-99.74920367936907
Tube top;2018-07-15T11:45:00+03:00;-99.71591863517035
Tube top;2018-07-15T12:00:00+03:00;-99.61331364829398
Tube top;2018-07-15T12:15:00+03:00;-99.60210643889609
Tube top;2018-07-15T12:30:00+03:00;-99.63382545931742
Tube top;2018-07-15T12:45:00+03:00;-99.65767979002663
Tube top;2018-07-15T13:00:00+03:00;-99.80850327653998
Tube top;2018-07-15T13:15:00+03:00;-99.86607086614167
Tube top;2018-07-15T13:30:00+03:00;-99.78329566360058
Tube top;2018-07-15T13:45:00+03:00;-99.79122935779799
Tube top;2018-07-15T14:00:00+03:00;-99.84950787401546
Tube top;2018-07-15T14:15:00+03:00;-98.1333805774279
Tube top;2018-07-15T14:30:00+03:00;-97.24931800262823
Tube top;2018-07-15T14:45:00+03:00;-97.71634645669295
Tube top;2018-07-15T15:00:00+03:00;-98.09235742444149
Tube top;2018-07-15T15:15:00+03:00;-98.29300262467183
Tube top;2018-07-15T15:30:00+03:00;-98.49990538764793
Tube top;2018-07-15T15:45:00+03:00;-98.62376609724059
Tube top;2018-07-15T16:00:00+03:00;-98.73786351706036
Tube top;2018-07-15T16:15:00+03:00;-98.86274803149624
Tube top;2018-07-15T16:30:00+03:00;-98.87879658792644
Tube top;2018-07-15T16:45:00+03:00;-99.10441863517039
Tube top;2018-07-15T17:00:00+03:00;-99.30212729658797
Tube top;2018-07-15T17:15:00+03:00;-99.39289763779524
Tube top;2018-07-15T17:30:00+03:00;-99.45668110236203
Tube top;2018-07-15T17:45:00+03:00;-99.40943626806845
Tube top;2018-07-15T18:00:00+03:00;-99.37351642575574
Tube top;2018-07-15T18:15:00+03:00;-99.41493569553793
Tube top;2018-07-15T18:30:00+03:00;-99.39103412073469
Tube top;2018-07-15T18:45:00+03:00;-99.32709711286066
Tube top;2018-07-15T19:00:00+03:00;-99.39744225721792
Tube top;2018-07-15T19:15:00+03:00;-99.30534296977672
Tube top;2018-07-15T19:30:00+03:00;-99.35767979002594
Tube top;2018-07-15T19:45:00+03:00;-99.31303810775323
Tube top;2018-07-15T20:00:00+03:00;-99.28763254593198
Tube top;2018-07-15T20:15:00+03:00;-99.25988451443567
Tube top;2018-07-15T20:30:00+03:00;-99.25835695538062
Tube top;2018-07-15T20:45:00+03:00;-99.36838239159033
Tube top;2018-07-15T21:00:00+03:00;-99.34766141732284
Tube top;2018-07-15T21:15:00+03:00;-99.29073097112847
Tube top;2018-07-15T21:30:00+03:00;-99.33856692913399
Tube top;2018-07-15T21:45:00+03:00;-99.32579658792652
Tube top;2018-07-15T22:00:00+03:00;-99.27880971128594
Tube top;2018-07-15T22:15:00+03:00;-99.27117716535432
Tube top;2018-07-15T22:30:00+03:00;-99.23875689881739
Tube top;2018-07-15T22:45:00+03:00;-99.16566186107437
Tube top;2018-07-15T23:00:00+03:00;-99.16063994743736
Tube top;2018-07-15T23:15:00+03:00;-99.15673228346463
Tube top;2018-07-15T23:30:00+03:00;-99.14605380577424
Tube top;2018-07-15T23:45:00+03:00;-99.14538138925275
Tube top;2018-07-16T00:00:00+03:00;-99.12384514435702
Tube top;2018-07-16T00:15:00+03:00;-99.182921156373
Tube top;2018-07-16T00:30:00+03:00;-99.24045466491484
Tube top;2018-07-16T00:45:00+03:00;-99.25709305373536
Tube top;2018-07-16T01:00:00+03:00;-99.20081865965858
Tube top;2018-07-16T01:15:00+03:00;-99.23986089238838
Tube top;2018-07-16T01:30:00+03:00;-99.20880052493445
Tube top;2018-07-16T01:45:00+03:00;-99.2005328083989
Tube top;2018-07-16T02:00:00+03:00;-99.15579002624624
Tube top;2018-07-16T02:15:00+03:00;-99.14832457293006
