sep=;
Series;Time;Value
xelab.mode;2018-07-31T15:10:00+03:00;11.9217
xelab.mode;2018-07-31T15:10:10+03:00;12.378
xelab.mode;2018-07-31T15:10:20+03:00;11.4944
xelab.mode;2018-07-31T15:10:30+03:00;11.8623
xelab.mode;2018-07-31T15:10:40+03:00;12.4096
xelab.mode;2018-07-31T15:10:50+03:00;10.7918
xelab.mode;2018-07-31T15:11:00+03:00;11.0793
xelab.mode;2018-07-31T15:11:10+03:00;12.1899
xelab.mode;2018-07-31T15:11:20+03:00;13.4159
xelab.mode;2018-07-31T15:11:30+03:00;11.4849
xelab.mode;2018-07-31T15:11:40+03:00;12.7706
xelab.mode;2018-07-31T15:11:50+03:00;11.7813
xelab.mode;2018-07-31T15:12:00+03:00;12.2963
xelab.mode;2018-07-31T15:12:10+03:00;13.383
xelab.mode;2018-07-31T15:12:20+03:00;12.5623
xelab.mode;2018-07-31T15:12:30+03:00;11.3845
xelab.mode;2018-07-31T15:12:40+03:00;12.1042
xelab.mode;2018-07-31T15:12:50+03:00;10.7856
xelab.mode;2018-07-31T15:13:00+03:00;12.423
xelab.mode;2018-07-31T15:13:10+03:00;11.8171
xelab.mode;2018-07-31T15:13:20+03:00;12.0466
xelab.mode;2018-07-31T15:13:30+03:00;11.5346
xelab.mode;2018-07-31T15:13:40+03:00;12.1077
xelab.mode;2018-07-31T15:13:50+03:00;11.704
xelab.mode;2018-07-31T15:14:00+03:00;12.396
xelab.mode;2018-07-31T15:14:10+03:00;12.6177
xelab.mode;2018-07-31T15:14:20+03:00;11.0476
xelab.mode;2018-07-31T15:14:30+03:00;11.2822
xelab.mode;2018-07-31T15:14:40+03:00;12.1986
xelab.mode;2018-07-31T15:14:50+03:00;12.1707
xelab.mode;2018-07-31T15:15:00+03:00;12.2107
xelab.mode;2018-07-31T15:15:10+03:00;12.1561
xelab.mode;2018-07-31T15:15:20+03:00;11.5531
xelab.mode;2018-07-31T15:15:30+03:00;11.4197
xelab.mode;2018-07-31T15:15:40+03:00;13.0736
xelab.mode;2018-07-31T15:15:50+03:00;12.0185
xelab.mode;2018-07-31T15:16:00+03:00;12.5783
xelab.mode;2018-07-31T15:16:10+03:00;13.0436
xelab.mode;2018-07-31T15:16:20+03:00;12.1363
xelab.mode;2018-07-31T15:16:30+03:00;11.1465
xelab.mode;2018-07-31T15:16:40+03:00;12.2951
xelab.mode;2018-07-31T15:16:50+03:00;11.1931
xelab.mode;2018-07-31T15:17:00+03:00;13.5797
xelab.mode;2018-07-31T15:17:10+03:00;10.6932
xelab.mode;2018-07-31T15:17:20+03:00;12.214
xelab.mode;2018-07-31T15:17:30+03:00;13.2919
xelab.mode;2018-07-31T15:17:40+03:00;12.5717
xelab.mode;2018-07-31T15:17:50+03:00;12.3267
xelab.mode;2018-07-31T15:18:00+03:00;12.1491
xelab.mode;2018-07-31T15:18:10+03:00;12.0333
xelab.mode;2018-07-31T15:18:20+03:00;11.7722
xelab.mode;2018-07-31T15:18:30+03:00;13.7012
xelab.mode;2018-07-31T15:18:40+03:00;12.3898
xelab.mode;2018-07-31T15:18:50+03:00;12.5703
xelab.mode;2018-07-31T15:19:00+03:00;11.954
xelab.mode;2018-07-31T15:19:10+03:00;12.4616
xelab.mode;2018-07-31T15:19:20+03:00;11.6682
xelab.mode;2018-07-31T15:19:30+03:00;12.4585
xelab.mode;2018-07-31T15:19:40+03:00;13.1209
xelab.mode;2018-07-31T15:19:50+03:00;13.0061
xelab.mode;2018-07-31T15:20:00+03:00;13.2314
xelab.mode;2018-07-31T15:20:10+03:00;11.8654
xelab.mode;2018-07-31T15:20:20+03:00;13.1426
xelab.mode;2018-07-31T15:20:30+03:00;12.7772
xelab.mode;2018-07-31T15:20:40+03:00;11.9364
xelab.mode;2018-07-31T15:20:50+03:00;12.9765
xelab.mode;2018-07-31T15:21:00+03:00;13.1605
xelab.mode;2018-07-31T15:21:10+03:00;11.613
xelab.mode;2018-07-31T15:21:20+03:00;12.9872
xelab.mode;2018-07-31T15:21:30+03:00;12.2875
xelab.mode;2018-07-31T15:21:40+03:00;11.7211
xelab.mode;2018-07-31T15:21:50+03:00;11.6607
xelab.mode;2018-07-31T15:22:00+03:00;12.7034
xelab.mode;2018-07-31T15:22:10+03:00;12.0668
xelab.mode;2018-07-31T15:22:20+03:00;12.5135
xelab.mode;2018-07-31T15:22:30+03:00;10.0712
xelab.mode;2018-07-31T15:22:40+03:00;11.9745
xelab.mode;2018-07-31T15:22:50+03:00;12.8542
xelab.mode;2018-07-31T15:23:00+03:00;11.9328
xelab.mode;2018-07-31T15:23:10+03:00;13.8932
xelab.mode;2018-07-31T15:23:20+03:00;13.9093
xelab.mode;2018-07-31T15:23:30+03:00;11.8072
xelab.mode;2018-07-31T15:23:40+03:00;12.5711
xelab.mode;2018-07-31T15:23:50+03:00;10.8854
xelab.mode;2018-07-31T15:24:00+03:00;13.3376
xelab.mode;2018-07-31T15:24:10+03:00;11.4747
xelab.mode;2018-07-31T15:24:20+03:00;13.078
xelab.mode;2018-07-31T15:24:30+03:00;11.8915
xelab.mode;2018-07-31T15:24:40+03:00;11.9834
xelab.mode;2018-07-31T15:24:50+03:00;11.6441
xelab.mode;2018-07-31T15:25:00+03:00;11.1916
xelab.mode;2018-07-31T15:25:10+03:00;11.17
xelab.mode;2018-07-31T15:25:20+03:00;10.2881
xelab.mode;2018-07-31T15:25:30+03:00;12.8709
xelab.mode;2018-07-31T15:25:40+03:00;12.6132
xelab.mode;2018-07-31T15:25:50+03:00;12.7917
xelab.mode;2018-07-31T15:26:00+03:00;12.8515
xelab.mode;2018-07-31T15:26:10+03:00;12.0613
xelab.mode;2018-07-31T15:26:20+03:00;12.6453
xelab.mode;2018-07-31T15:26:30+03:00;10.739
xelab.mode;2018-07-31T15:26:40+03:00;12.224
xelab.mode;2018-07-31T15:26:50+03:00;10.8297
xelab.mode;2018-07-31T15:27:00+03:00;13.2942
xelab.mode;2018-07-31T15:27:10+03:00;12.3622
xelab.mode;2018-07-31T15:27:20+03:00;11.5042
xelab.mode;2018-07-31T15:27:30+03:00;14.0686
xelab.mode;2018-07-31T15:27:40+03:00;13.6327
xelab.mode;2018-07-31T15:27:50+03:00;10.7406
xelab.mode;2018-07-31T15:28:00+03:00;13.2316
xelab.mode;2018-07-31T15:28:10+03:00;12.5533
xelab.mode;2018-07-31T15:28:20+03:00;12.5171
xelab.mode;2018-07-31T15:28:30+03:00;12.3873
xelab.mode;2018-07-31T15:28:40+03:00;11.2075
xelab.mode;2018-07-31T15:28:50+03:00;12.0953
xelab.mode;2018-07-31T15:29:00+03:00;13.0764
xelab.mode;2018-07-31T15:29:10+03:00;12.0309
xelab.mode;2018-07-31T15:29:20+03:00;11.3171
xelab.mode;2018-07-31T15:29:30+03:00;12.3563
xelab.mode;2018-07-31T15:29:40+03:00;12.7003
xelab.mode;2018-07-31T15:29:50+03:00;13.4706
xelab.mode;2018-07-31T15:30:00+03:00;12.6875
xelab.mode;2018-07-31T15:30:10+03:00;11.7154
xelab.mode;2018-07-31T15:30:20+03:00;13.07
xelab.mode;2018-07-31T15:30:30+03:00;13.0133
xelab.mode;2018-07-31T15:30:40+03:00;12.4872
xelab.mode;2018-07-31T15:30:50+03:00;13.1528
xelab.mode;2018-07-31T15:31:00+03:00;13.2464
xelab.mode;2018-07-31T15:31:10+03:00;12.5116
xelab.mode;2018-07-31T15:31:20+03:00;13.3502
xelab.mode;2018-07-31T15:31:30+03:00;12.7621
xelab.mode;2018-07-31T15:31:40+03:00;12.5923
xelab.mode;2018-07-31T15:31:50+03:00;12.0273
xelab.mode;2018-07-31T15:32:00+03:00;13.7483
xelab.mode;2018-07-31T15:32:10+03:00;12.0476
xelab.mode;2018-07-31T15:32:20+03:00;12.9869
xelab.mode;2018-07-31T15:32:30+03:00;13.1996
xelab.mode;2018-07-31T15:32:40+03:00;10.9662
xelab.mode;2018-07-31T15:32:50+03:00;12.9866
xelab.mode;2018-07-31T15:33:00+03:00;12.8086
xelab.mode;2018-07-31T15:33:10+03:00;14.3014
xelab.mode;2018-07-31T15:33:20+03:00;12.8259
xelab.mode;2018-07-31T15:33:30+03:00;13.6406
xelab.mode;2018-07-31T15:33:40+03:00;13.449
xelab.mode;2018-07-31T15:33:50+03:00;11.9584
xelab.mode;2018-07-31T15:34:00+03:00;12.9798
xelab.mode;2018-07-31T15:34:10+03:00;11.8816
xelab.mode;2018-07-31T15:34:20+03:00;11.8689
xelab.mode;2018-07-31T15:34:30+03:00;11.0742
xelab.mode;2018-07-31T15:34:40+03:00;12.7662
xelab.mode;2018-07-31T15:34:50+03:00;12.5181
xelab.mode;2018-07-31T15:35:00+03:00;12.8251
xelab.mode;2018-07-31T15:35:10+03:00;12.2629
xelab.mode;2018-07-31T15:35:20+03:00;12.6017
xelab.mode;2018-07-31T15:35:30+03:00;11.6447
xelab.mode;2018-07-31T15:35:40+03:00;11.7943
xelab.mode;2018-07-31T15:35:50+03:00;12.7729
xelab.mode;2018-07-31T15:36:00+03:00;11.4819
xelab.mode;2018-07-31T15:36:10+03:00;13.6209
xelab.mode;2018-07-31T15:36:20+03:00;12.869
xelab.mode;2018-07-31T15:36:30+03:00;12.3557
xelab.mode;2018-07-31T15:36:40+03:00;11.5892
xelab.mode;2018-07-31T15:36:50+03:00;11.6363
xelab.mode;2018-07-31T15:37:00+03:00;12.3429
xelab.mode;2018-07-31T15:37:10+03:00;12.8777
xelab.mode;2018-07-31T15:37:20+03:00;11.5657
xelab.mode;2018-07-31T15:37:30+03:00;12.3149
xelab.mode;2018-07-31T15:37:40+03:00;12.5204
xelab.mode;2018-07-31T15:37:50+03:00;11.9483
xelab.mode;2018-07-31T15:38:00+03:00;12.1147
xelab.mode;2018-07-31T15:38:10+03:00;13.4197
xelab.mode;2018-07-31T15:38:20+03:00;12.3678
xelab.mode;2018-07-31T15:38:30+03:00;12.3233
xelab.mode;2018-07-31T15:38:40+03:00;12.8754
xelab.mode;2018-07-31T15:38:50+03:00;12.5115
xelab.mode;2018-07-31T15:39:00+03:00;12.4761
xelab.mode;2018-07-31T15:39:10+03:00;12.0156
xelab.mode;2018-07-31T15:39:20+03:00;13.1372
xelab.mode;2018-07-31T15:39:30+03:00;13.3815
xelab.mode;2018-07-31T15:39:40+03:00;12.8892
xelab.mode;2018-07-31T15:39:50+03:00;12.6265
xelab.mode;2018-07-31T15:40:00+03:00;11.3253
xelab.mode;2018-07-31T15:40:10+03:00;11.5465
xelab.mode;2018-07-31T15:40:20+03:00;12.3995
xelab.mode;2018-07-31T15:40:30+03:00;12.5971
xelab.mode;2018-07-31T15:40:40+03:00;10.8644
xelab.mode;2018-07-31T15:40:50+03:00;12.4661
xelab.mode;2018-07-31T15:41:00+03:00;12.1073
xelab.mode;2018-07-31T15:41:10+03:00;12.6518
xelab.mode;2018-07-31T15:41:20+03:00;11.8238
xelab.mode;2018-07-31T15:41:30+03:00;12.1824
xelab.mode;2018-07-31T15:41:40+03:00;12.1136
xelab.mode;2018-07-31T15:41:50+03:00;13.3235
xelab.mode;2018-07-31T15:42:00+03:00;13.513
xelab.mode;2018-07-31T15:42:10+03:00;12.3158
xelab.mode;2018-07-31T15:42:20+03:00;12.1037
xelab.mode;2018-07-31T15:42:30+03:00;11.499
xelab.mode;2018-07-31T15:42:40+03:00;11.735
xelab.mode;2018-07-31T15:42:50+03:00;12.3131
xelab.mode;2018-07-31T15:43:00+03:00;13.2218
xelab.mode;2018-07-31T15:43:10+03:00;12.2227
xelab.mode;2018-07-31T15:43:20+03:00;12.2048
xelab.mode;2018-07-31T15:43:30+03:00;12.9353
xelab.mode;2018-07-31T15:43:40+03:00;11.0518
xelab.mode;2018-07-31T15:43:50+03:00;12.9568
xelab.mode;2018-07-31T15:44:00+03:00;12.4024
xelab.mode;2018-07-31T15:44:10+03:00;12.8461
xelab.mode;2018-07-31T15:44:20+03:00;12.6443
xelab.mode;2018-07-31T15:44:30+03:00;13.085
xelab.mode;2018-07-31T15:44:40+03:00;11.6533
xelab.mode;2018-07-31T15:44:50+03:00;11.6623
xelab.mode;2018-07-31T15:45:00+03:00;12.8297
xelab.mode;2018-07-31T15:45:10+03:00;12.1352
xelab.mode;2018-07-31T15:45:20+03:00;11.3762
xelab.mode;2018-07-31T15:45:30+03:00;11.9207
xelab.mode;2018-07-31T15:45:40+03:00;12.3505
xelab.mode;2018-07-31T15:45:50+03:00;11.8783
xelab.mode;2018-07-31T15:46:00+03:00;12.64
xelab.mode;2018-07-31T15:46:10+03:00;12.1913
xelab.mode;2018-07-31T15:46:20+03:00;13.1953
xelab.mode;2018-07-31T15:46:30+03:00;12.6183
xelab.mode;2018-07-31T15:46:40+03:00;12.783
xelab.mode;2018-07-31T15:46:50+03:00;13.9339
xelab.mode;2018-07-31T15:47:00+03:00;12.1812
xelab.mode;2018-07-31T15:47:10+03:00;12.5468
xelab.mode;2018-07-31T15:47:20+03:00;11.829
xelab.mode;2018-07-31T15:47:30+03:00;11.3632
xelab.mode;2018-07-31T15:47:40+03:00;11.2952
xelab.mode;2018-07-31T15:47:50+03:00;12.5594
xelab.mode;2018-07-31T15:48:00+03:00;12.6742
xelab.mode;2018-07-31T15:48:10+03:00;11.7636
xelab.mode;2018-07-31T15:48:20+03:00;12.8973
xelab.mode;2018-07-31T15:48:30+03:00;12.9686
xelab.mode;2018-07-31T15:48:40+03:00;12.2111
xelab.mode;2018-07-31T15:48:50+03:00;12.9815
xelab.mode;2018-07-31T15:49:00+03:00;11.8807
xelab.mode;2018-07-31T15:49:10+03:00;11.8277
xelab.mode;2018-07-31T15:49:20+03:00;12.6029
xelab.mode;2018-07-31T15:49:30+03:00;12.5427
xelab.mode;2018-07-31T15:49:40+03:00;13.7671
xelab.mode;2018-07-31T15:49:50+03:00;13.2864
xelab.mode;2018-07-31T15:50:00+03:00;12.8134
xelab.mode;2018-07-31T15:50:10+03:00;12.4506
xelab.mode;2018-07-31T15:50:20+03:00;11.7511
xelab.mode;2018-07-31T15:50:30+03:00;12.898
xelab.mode;2018-07-31T15:50:40+03:00;13.62
xelab.mode;2018-07-31T15:50:50+03:00;12.5281
xelab.mode;2018-07-31T15:51:00+03:00;11.8257
xelab.mode;2018-07-31T15:51:10+03:00;12.1897
xelab.mode;2018-07-31T15:51:20+03:00;12.3491
xelab.mode;2018-07-31T15:51:30+03:00;12.4519
