sep=;
Series;Time;Value
Ret_Bot;2018-07-10T01:30:00+03:00;-101.86464573991015
Ret_Bot;2018-07-10T01:40:00+03:00;-101.91483661417317
Ret_Bot;2018-07-10T01:50:00+03:00;-101.9389547244096
Ret_Bot;2018-07-10T02:00:00+03:00;-101.98111220472434
Ret_Bot;2018-07-10T02:10:00+03:00;-102.0381200787399
Ret_Bot;2018-07-10T02:20:00+03:00;-102.07540944881899
Ret_Bot;2018-07-10T02:30:00+03:00;-102.10332283464567
Ret_Bot;2018-07-10T02:40:00+03:00;-102.14001178781886
Ret_Bot;2018-07-10T02:50:00+03:00;-102.18456607495098
Ret_Bot;2018-07-10T03:00:00+03:00;-102.20926574803153
Ret_Bot;2018-07-10T03:10:00+03:00;-102.25392322834641
Ret_Bot;2018-07-10T03:20:00+03:00;-102.2778664047156
Ret_Bot;2018-07-10T03:30:00+03:00;-102.30002559055119
Ret_Bot;2018-07-10T03:40:00+03:00;-102.33213976377918
Ret_Bot;2018-07-10T03:50:00+03:00;-102.35921259842544
Ret_Bot;2018-07-10T04:00:00+03:00;-102.37749309664696
Ret_Bot;2018-07-10T04:10:00+03:00;-102.39434184675844
Ret_Bot;2018-07-10T04:20:00+03:00;-102.40454133858277
Ret_Bot;2018-07-10T04:30:00+03:00;-102.42231102362223
Ret_Bot;2018-07-10T04:40:00+03:00;-102.44615157480315
Ret_Bot;2018-07-10T04:50:00+03:00;-102.47362007874028
Ret_Bot;2018-07-10T05:00:00+03:00;-102.4851141732282
Ret_Bot;2018-07-10T05:10:00+03:00;-102.4977657480315
Ret_Bot;2018-07-10T05:20:00+03:00;-102.5229468503937
Ret_Bot;2018-07-10T05:30:00+03:00;-102.53160236220458
Ret_Bot;2018-07-10T05:40:00+03:00;-102.53538976377975
Ret_Bot;2018-07-10T05:50:00+03:00;-102.56357283464591
Ret_Bot;2018-07-10T06:00:00+03:00;-102.56945186640478
Ret_Bot;2018-07-10T06:10:00+03:00;-102.58101771653574
Ret_Bot;2018-07-10T06:20:00+03:00;-102.60065157480335
Ret_Bot;2018-07-10T06:30:00+03:00;-102.61093110236217
Ret_Bot;2018-07-10T06:40:00+03:00;-102.60773622047273
Ret_Bot;2018-07-10T06:50:00+03:00;-102.60730511811019
Ret_Bot;2018-07-10T07:00:00+03:00;-102.62882874015781
Ret_Bot;2018-07-10T07:10:00+03:00;-102.64048818897625
Ret_Bot;2018-07-10T07:20:00+03:00;-102.63980511810985
Ret_Bot;2018-07-10T07:30:00+03:00;-102.65660433070889
Ret_Bot;2018-07-10T07:40:00+03:00;-102.65807480314992
Ret_Bot;2018-07-10T07:50:00+03:00;-102.67085039370075
Ret_Bot;2018-07-10T08:00:00+03:00;-102.67987401574801
Ret_Bot;2018-07-10T08:10:00+03:00;-102.69382874015753
Ret_Bot;2018-07-10T08:20:00+03:00;-102.70267061144013
Ret_Bot;2018-07-10T08:30:00+03:00;-102.71839489194484
Ret_Bot;2018-07-10T08:40:00+03:00;-102.72399408284018
Ret_Bot;2018-07-10T08:50:00+03:00;-102.73108644400752
Ret_Bot;2018-07-10T09:00:00+03:00;-102.71232874015753
Ret_Bot;2018-07-10T09:10:00+03:00;-102.70009842519669
Ret_Bot;2018-07-10T09:20:00+03:00;-102.7244606299211
Ret_Bot;2018-07-10T09:30:00+03:00;-102.71989173228356
Ret_Bot;2018-07-10T09:40:00+03:00;-102.72381299212633
Ret_Bot;2018-07-10T09:50:00+03:00;-102.73341060903698
Ret_Bot;2018-07-10T10:00:00+03:00;-102.74986614173241
Ret_Bot;2018-07-10T10:10:00+03:00;-102.76860629921235
Ret_Bot;2018-07-10T10:20:00+03:00;-102.76518307086612
Ret_Bot;2018-07-10T10:30:00+03:00;-102.74511220472456
Ret_Bot;2018-07-10T10:40:00+03:00;-102.72598035363484
Ret_Bot;2018-07-10T10:50:00+03:00;-102.74874409448805
Ret_Bot;2018-07-10T11:00:00+03:00;-102.74658661417361
Ret_Bot;2018-07-10T11:10:00+03:00;-102.775271119843
