sep=;
Series;Time;Value
Ret_Bot;2018-08-10T08:00:00+03:00;-103.34389173228371
Ret_Bot;2018-08-10T08:20:00+03:00;-103.39768011811016
Ret_Bot;2018-08-10T08:40:00+03:00;-103.47719370698069
Ret_Bot;2018-08-10T09:00:00+03:00;-103.49677165354251
Ret_Bot;2018-08-10T09:20:00+03:00;-103.48250196850385
Ret_Bot;2018-08-10T09:40:00+03:00;-103.46661811023591
Ret_Bot;2018-08-10T10:00:00+03:00;-103.4415511811022
Ret_Bot;2018-08-10T10:20:00+03:00;-103.33603539823007
Ret_Bot;2018-08-10T10:40:00+03:00;-103.33443602362202
Ret_Bot;2018-08-10T11:00:00+03:00;-103.43543405511856
Ret_Bot;2018-08-10T11:20:00+03:00;-103.40460531496028
Ret_Bot;2018-08-10T11:40:00+03:00;-103.3841956735495
Ret_Bot;2018-08-10T12:00:00+03:00;-103.36901082677177
Ret_Bot;2018-08-10T12:20:00+03:00;-103.38375000000006
Ret_Bot;2018-08-10T12:40:00+03:00;-103.38502359881944
Ret_Bot;2018-08-10T13:00:00+03:00;-103.35751968503963
Ret_Bot;2018-08-10T13:20:00+03:00;-103.3488503937008
Ret_Bot;2018-08-10T13:40:00+03:00;-103.35297834645706
Ret_Bot;2018-08-10T14:00:00+03:00;-103.3356003937006
Ret_Bot;2018-08-10T14:20:00+03:00;-103.34362204724376
Ret_Bot;2018-08-10T14:40:00+03:00;-103.34186417322806
Ret_Bot;2018-08-10T15:00:00+03:00;-103.34124114173272
Ret_Bot;2018-08-10T15:20:00+03:00;-103.32702854330681
Ret_Bot;2018-08-10T15:40:00+03:00;-103.33505807086671
Ret_Bot;2018-08-10T16:00:00+03:00;-103.36259448818889
Ret_Bot;2018-08-10T16:20:00+03:00;-103.37271358267724
Ret_Bot;2018-08-10T16:40:00+03:00;-103.39173647984265
Ret_Bot;2018-08-10T17:00:00+03:00;-103.3856742125984
Ret_Bot;2018-08-10T17:20:00+03:00;-103.41814763779519
Ret_Bot;2018-08-10T17:40:00+03:00;-103.40326574803099
Ret_Bot;2018-08-10T18:00:00+03:00;-103.39119291338523
Ret_Bot;2018-08-10T18:20:00+03:00;-103.38642379547706
Ret_Bot;2018-08-10T18:40:00+03:00;-103.39386417322844
Ret_Bot;2018-08-10T19:00:00+03:00;-103.42612106299215
Ret_Bot;2018-08-10T19:20:00+03:00;-103.43613569321555
Ret_Bot;2018-08-10T19:40:00+03:00;-103.44937992125968
Ret_Bot;2018-08-10T20:00:00+03:00;-103.42529232283488
Ret_Bot;2018-08-10T20:20:00+03:00;-103.44665551181095
Ret_Bot;2018-08-10T20:40:00+03:00;-103.45120866141698
Ret_Bot;2018-08-10T21:00:00+03:00;-103.43306194690328
Ret_Bot;2018-08-10T21:20:00+03:00;-103.43998622047225
Ret_Bot;2018-08-10T21:40:00+03:00;-103.42717322834653
Ret_Bot;2018-08-10T22:00:00+03:00;-103.43963681102366
Ret_Bot;2018-08-10T22:20:00+03:00;-103.42602263779537
Ret_Bot;2018-08-10T22:40:00+03:00;-103.41546751968473
Ret_Bot;2018-08-10T23:00:00+03:00;-103.31295570866098
Ret_Bot;2018-08-10T23:20:00+03:00;-103.3757004926106
Ret_Bot;2018-08-10T23:40:00+03:00;-103.46212992125976
Ret_Bot;2018-08-11T00:00:00+03:00;-103.47565024630542
Ret_Bot;2018-08-11T00:20:00+03:00;-103.46733169291335
Ret_Bot;2018-08-11T00:40:00+03:00;-103.4618799212602
Ret_Bot;2018-08-11T01:00:00+03:00;-103.47300885826799
Ret_Bot;2018-08-11T01:20:00+03:00;-103.35759999999986
Ret_Bot;2018-08-11T01:40:00+03:00;-103.38927586206864
Ret_Bot;2018-08-11T02:00:00+03:00;-103.49343251231532
Ret_Bot;2018-08-11T02:20:00+03:00;-103.50887980295576
Ret_Bot;2018-08-11T02:40:00+03:00;-103.5264566929135
Ret_Bot;2018-08-11T03:00:00+03:00;-103.42233694581283
Ret_Bot;2018-08-11T03:20:00+03:00;-103.33171161417334
Ret_Bot;2018-08-11T03:40:00+03:00;-103.45177832512326
Ret_Bot;2018-08-11T04:00:00+03:00;-103.50042814960686
Ret_Bot;2018-08-11T04:20:00+03:00;-103.51507086614218
Ret_Bot;2018-08-11T04:40:00+03:00;-103.41960295566511
Ret_Bot;2018-08-11T05:00:00+03:00;-103.33527854330703
Ret_Bot;2018-08-11T05:20:00+03:00;-103.5069517716536
Ret_Bot;2018-08-11T05:40:00+03:00;-103.55011614173316
Ret_Bot;2018-08-11T06:00:00+03:00;-103.45812401574791
Ret_Bot;2018-08-11T06:20:00+03:00;-103.32273129921231
Ret_Bot;2018-08-11T06:40:00+03:00;-103.45468996062996
Ret_Bot;2018-08-11T07:00:00+03:00;-103.51657128810223
Ret_Bot;2018-08-11T07:20:00+03:00;-103.44837598425198
Ret_Bot;2018-08-11T07:40:00+03:00;-103.33384236453213
Ret_Bot;2018-08-11T08:00:00+03:00;-103.47972933070847
Ret_Bot;2018-08-11T08:20:00+03:00;-103.50538226600982
Ret_Bot;2018-08-11T08:40:00+03:00;-103.50542519684933
Ret_Bot;2018-08-11T09:00:00+03:00;-103.44112512315264
Ret_Bot;2018-08-11T09:20:00+03:00;-103.30395964566902
Ret_Bot;2018-08-11T09:40:00+03:00;-103.40557874015735
Ret_Bot;2018-08-11T10:00:00+03:00;-103.44796945812898
Ret_Bot;2018-08-11T10:20:00+03:00;-103.45027460629935
Ret_Bot;2018-08-11T10:40:00+03:00;-103.44516633858223
Ret_Bot;2018-08-11T11:00:00+03:00;-103.41125221674905
Ret_Bot;2018-08-11T11:20:00+03:00;-103.34317224409443
Ret_Bot;2018-08-11T11:40:00+03:00;-103.27867881773405
Ret_Bot;2018-08-11T12:00:00+03:00;-103.38725688976322
Ret_Bot;2018-08-11T12:20:00+03:00;-103.39063090551205
Ret_Bot;2018-08-11T12:40:00+03:00;-103.37533464566927
Ret_Bot;2018-08-11T13:00:00+03:00;-103.37407283464574
Ret_Bot;2018-08-11T13:20:00+03:00;-103.37090354330762
Ret_Bot;2018-08-11T13:40:00+03:00;-103.3782147783253
Ret_Bot;2018-08-11T14:00:00+03:00;-103.32382283464545
Ret_Bot;2018-08-11T14:20:00+03:00;-103.40090157480304
Ret_Bot;2018-08-11T14:40:00+03:00;-103.38180314960599
Ret_Bot;2018-08-11T15:00:00+03:00;-103.36774704724401
Ret_Bot;2018-08-11T15:20:00+03:00;-103.38122933070854
Ret_Bot;2018-08-11T15:40:00+03:00;-103.38129330708699
Ret_Bot;2018-08-11T16:00:00+03:00;-103.40201181102388
Ret_Bot;2018-08-11T16:20:00+03:00;-103.39527952755883
Ret_Bot;2018-08-11T16:40:00+03:00;-103.30391929133832
Ret_Bot;2018-08-11T17:00:00+03:00;-103.33112303149633
Ret_Bot;2018-08-11T17:20:00+03:00;-103.39805418719217
Ret_Bot;2018-08-11T17:40:00+03:00;-103.39843307086633
Ret_Bot;2018-08-11T18:00:00+03:00;-103.396481299213
Ret_Bot;2018-08-11T18:20:00+03:00;-103.39895866141723
Ret_Bot;2018-08-11T18:40:00+03:00;-103.40862106299188
Ret_Bot;2018-08-11T19:00:00+03:00;-103.41673917322788
Ret_Bot;2018-08-11T19:20:00+03:00;-103.43137893700842
Ret_Bot;2018-08-11T19:40:00+03:00;-103.44044488188985
Ret_Bot;2018-08-11T20:00:00+03:00;-103.42909940944885
Ret_Bot;2018-08-11T20:20:00+03:00;-103.44512992126016
Ret_Bot;2018-08-11T20:40:00+03:00;-103.37326771653555
Ret_Bot;2018-08-11T21:00:00+03:00;-103.32482381889736
Ret_Bot;2018-08-11T21:20:00+03:00;-103.41287881773403
Ret_Bot;2018-08-11T21:40:00+03:00;-103.45132283464572
Ret_Bot;2018-08-11T22:00:00+03:00;-103.45258407079645
Ret_Bot;2018-08-11T22:20:00+03:00;-103.46512610837483
Ret_Bot;2018-08-11T22:40:00+03:00;-103.4850384236456
Ret_Bot;2018-08-11T23:00:00+03:00;-103.47814665354339
Ret_Bot;2018-08-11T23:20:00+03:00;-103.44910826771634
Ret_Bot;2018-08-11T23:40:00+03:00;-103.35642913385801
Ret_Bot;2018-08-12T00:00:00+03:00;-103.4734827586208
Ret_Bot;2018-08-12T00:20:00+03:00;-103.49543054187136
Ret_Bot;2018-08-12T00:40:00+03:00;-103.48948917322792
Ret_Bot;2018-08-12T01:00:00+03:00;-103.52449015748023
Ret_Bot;2018-08-12T01:20:00+03:00;-103.40252315270912
Ret_Bot;2018-08-12T01:40:00+03:00;-103.40470374015753
Ret_Bot;2018-08-12T02:00:00+03:00;-103.53210246305392
Ret_Bot;2018-08-12T02:20:00+03:00;-103.55170246305448
Ret_Bot;2018-08-12T02:40:00+03:00;-103.53401082677152
Ret_Bot;2018-08-12T03:00:00+03:00;-103.41629625984262
Ret_Bot;2018-08-12T03:20:00+03:00;-103.38575862068991
Ret_Bot;2018-08-12T03:40:00+03:00;-103.53168602362229
Ret_Bot;2018-08-12T04:00:00+03:00;-103.54407192118214
Ret_Bot;2018-08-12T04:20:00+03:00;-103.43864468503901
Ret_Bot;2018-08-12T04:40:00+03:00;-103.35640748031496
Ret_Bot;2018-08-12T05:00:00+03:00;-103.52206102362183
Ret_Bot;2018-08-12T05:20:00+03:00;-103.55974507873995
Ret_Bot;2018-08-12T05:40:00+03:00;-103.434568897638
Ret_Bot;2018-08-12T06:00:00+03:00;-103.41261023622057
Ret_Bot;2018-08-12T06:20:00+03:00;-103.58462992125959
Ret_Bot;2018-08-12T06:40:00+03:00;-103.6025127952755
Ret_Bot;2018-08-12T07:00:00+03:00;-103.39548965517243
Ret_Bot;2018-08-12T07:20:00+03:00;-103.36669980314987
Ret_Bot;2018-08-12T07:40:00+03:00;-103.53921358267705
Ret_Bot;2018-08-12T08:00:00+03:00;-103.58035039370151
Ret_Bot;2018-08-12T08:20:00+03:00;-103.5167834645669
Ret_Bot;2018-08-12T08:40:00+03:00;-103.36312893700814
Ret_Bot;2018-08-12T09:00:00+03:00;-103.37964137931004
Ret_Bot;2018-08-12T09:20:00+03:00;-103.47604330708647
Ret_Bot;2018-08-12T09:40:00+03:00;-103.45654822834662
Ret_Bot;2018-08-12T10:00:00+03:00;-103.4332440944884
Ret_Bot;2018-08-12T10:20:00+03:00;-103.43797931034501
Ret_Bot;2018-08-12T10:40:00+03:00;-103.43367290640379
Ret_Bot;2018-08-12T11:00:00+03:00;-103.44133759842514
Ret_Bot;2018-08-12T11:20:00+03:00;-103.48888188976343
Ret_Bot;2018-08-12T11:40:00+03:00;-103.6022837438424
Ret_Bot;2018-08-12T12:00:00+03:00;-103.49382874015754
Ret_Bot;2018-08-12T12:20:00+03:00;-103.34537893700764
Ret_Bot;2018-08-12T12:40:00+03:00;-103.43145472440969
Ret_Bot;2018-08-12T13:00:00+03:00;-103.51525984251911
Ret_Bot;2018-08-12T13:20:00+03:00;-103.48881773399037
Ret_Bot;2018-08-12T13:40:00+03:00;-103.47310137795279
Ret_Bot;2018-08-12T14:00:00+03:00;-103.48227755905549
Ret_Bot;2018-08-12T14:20:00+03:00;-103.48280708661446
Ret_Bot;2018-08-12T14:40:00+03:00;-103.50938779527566
Ret_Bot;2018-08-12T15:00:00+03:00;-103.49139704433486
Ret_Bot;2018-08-12T15:20:00+03:00;-103.49861515747997
Ret_Bot;2018-08-12T15:40:00+03:00;-103.5469340551179
Ret_Bot;2018-08-12T16:00:00+03:00;-103.55662303149586
Ret_Bot;2018-08-12T16:20:00+03:00;-103.55172539370092
Ret_Bot;2018-08-12T16:40:00+03:00;-103.5349349753695
Ret_Bot;2018-08-12T17:00:00+03:00;-103.50679724409487
Ret_Bot;2018-08-12T17:20:00+03:00;-103.49040000000043
Ret_Bot;2018-08-12T17:40:00+03:00;-103.51266043307079
Ret_Bot;2018-08-12T18:00:00+03:00;-103.51165944881933
Ret_Bot;2018-08-12T18:20:00+03:00;-103.52473891625633
Ret_Bot;2018-08-12T18:40:00+03:00;-103.50976771653592
Ret_Bot;2018-08-12T19:00:00+03:00;-103.52938029556663
Ret_Bot;2018-08-12T19:20:00+03:00;-103.5613602362204
Ret_Bot;2018-08-12T19:40:00+03:00;-103.57393110236221
Ret_Bot;2018-08-12T20:00:00+03:00;-103.57496256157617
Ret_Bot;2018-08-12T20:20:00+03:00;-103.58553694581272
Ret_Bot;2018-08-12T20:40:00+03:00;-103.56374606299258
Ret_Bot;2018-08-12T21:00:00+03:00;-103.54597635467991
