sep=;
Series;Time;Value
xelab.mode;2018-07-25T15:59:00+03:00;10.9088
xelab.mode;2018-07-25T15:59:10+03:00;11.554
xelab.mode;2018-07-25T15:59:20+03:00;11.2444
xelab.mode;2018-07-25T15:59:30+03:00;11.6942
xelab.mode;2018-07-25T15:59:40+03:00;11.1113
xelab.mode;2018-07-25T15:59:50+03:00;12.8415
xelab.mode;2018-07-25T16:00:00+03:00;13.2287
xelab.mode;2018-07-25T16:00:10+03:00;11.1749
xelab.mode;2018-07-25T16:00:20+03:00;11.4134
xelab.mode;2018-07-25T16:00:30+03:00;12.9765
xelab.mode;2018-07-25T16:00:40+03:00;12.4992
xelab.mode;2018-07-25T16:00:50+03:00;12.9173
xelab.mode;2018-07-25T16:01:00+03:00;12.0836
xelab.mode;2018-07-25T16:01:10+03:00;12.8158
xelab.mode;2018-07-25T16:01:20+03:00;12.084
xelab.mode;2018-07-25T16:01:30+03:00;13.1823
xelab.mode;2018-07-25T16:01:40+03:00;12.5672
xelab.mode;2018-07-25T16:01:50+03:00;12.2
xelab.mode;2018-07-25T16:02:00+03:00;12.1957
xelab.mode;2018-07-25T16:02:10+03:00;11.0198
xelab.mode;2018-07-25T16:02:20+03:00;13.2475
xelab.mode;2018-07-25T16:02:30+03:00;11.4378
xelab.mode;2018-07-25T16:02:40+03:00;11.8277
xelab.mode;2018-07-25T16:02:50+03:00;11.1573
xelab.mode;2018-07-25T16:03:00+03:00;14.173
xelab.mode;2018-07-25T16:03:10+03:00;11.4527
xelab.mode;2018-07-25T16:03:20+03:00;11.2539
xelab.mode;2018-07-25T16:03:30+03:00;12.1838
xelab.mode;2018-07-25T16:03:40+03:00;11.988
xelab.mode;2018-07-25T16:03:50+03:00;13.071
xelab.mode;2018-07-25T16:04:00+03:00;12.5883
xelab.mode;2018-07-25T16:04:10+03:00;13.6508
xelab.mode;2018-07-25T16:04:20+03:00;11.4987
xelab.mode;2018-07-25T16:04:30+03:00;12.2854
xelab.mode;2018-07-25T16:04:40+03:00;12.5758
xelab.mode;2018-07-25T16:04:50+03:00;12.6484
xelab.mode;2018-07-25T16:05:00+03:00;13.7544
xelab.mode;2018-07-25T16:05:10+03:00;12.0287
xelab.mode;2018-07-25T16:05:20+03:00;10.4957
xelab.mode;2018-07-25T16:05:30+03:00;12.0533
xelab.mode;2018-07-25T16:05:40+03:00;11.429
xelab.mode;2018-07-25T16:05:50+03:00;12.1078
xelab.mode;2018-07-25T16:06:00+03:00;12.3955
xelab.mode;2018-07-25T16:06:10+03:00;12.8359
xelab.mode;2018-07-25T16:06:20+03:00;11.879
xelab.mode;2018-07-25T16:06:30+03:00;12.5058
xelab.mode;2018-07-25T16:06:40+03:00;10.3525
xelab.mode;2018-07-25T16:06:50+03:00;13.2256
xelab.mode;2018-07-25T16:07:00+03:00;11.9476
xelab.mode;2018-07-25T16:07:10+03:00;10.9405
xelab.mode;2018-07-25T16:07:20+03:00;12.364
xelab.mode;2018-07-25T16:07:30+03:00;11.2823
xelab.mode;2018-07-25T16:07:40+03:00;12.3296
xelab.mode;2018-07-25T16:07:50+03:00;12.5132
xelab.mode;2018-07-25T16:08:00+03:00;12.6292
xelab.mode;2018-07-25T16:08:10+03:00;11.0861
xelab.mode;2018-07-25T16:08:20+03:00;13.2861
xelab.mode;2018-07-25T16:08:30+03:00;11.7956
xelab.mode;2018-07-25T16:08:40+03:00;12.8395
xelab.mode;2018-07-25T16:08:50+03:00;12.464
xelab.mode;2018-07-25T16:09:00+03:00;13.843
xelab.mode;2018-07-25T16:09:10+03:00;12.7452
xelab.mode;2018-07-25T16:09:20+03:00;12.6917
xelab.mode;2018-07-25T16:09:30+03:00;11.9502
xelab.mode;2018-07-25T16:09:40+03:00;12.2077
xelab.mode;2018-07-25T16:09:50+03:00;13.4675
xelab.mode;2018-07-25T16:10:00+03:00;10.6413
xelab.mode;2018-07-25T16:10:10+03:00;13.9986
xelab.mode;2018-07-25T16:10:20+03:00;11.3295
xelab.mode;2018-07-25T16:10:30+03:00;11.3086
xelab.mode;2018-07-25T16:10:40+03:00;14.6028
xelab.mode;2018-07-25T16:10:50+03:00;11.5605
xelab.mode;2018-07-25T16:11:00+03:00;12.0812
xelab.mode;2018-07-25T16:11:10+03:00;12.6276
xelab.mode;2018-07-25T16:11:20+03:00;11.8473
xelab.mode;2018-07-25T16:11:30+03:00;14.0495
xelab.mode;2018-07-25T16:11:40+03:00;11.6696
xelab.mode;2018-07-25T16:11:50+03:00;13.198
xelab.mode;2018-07-25T16:12:00+03:00;12.7267
xelab.mode;2018-07-25T16:12:10+03:00;12.4313
xelab.mode;2018-07-25T16:12:20+03:00;13.3615
xelab.mode;2018-07-25T16:12:30+03:00;12.2237
xelab.mode;2018-07-25T16:12:40+03:00;11.4132
xelab.mode;2018-07-25T16:12:50+03:00;10.0424
xelab.mode;2018-07-25T16:13:00+03:00;12.5053
xelab.mode;2018-07-25T16:13:10+03:00;11.7594
xelab.mode;2018-07-25T16:13:20+03:00;12.0111
xelab.mode;2018-07-25T16:13:30+03:00;12.1693
xelab.mode;2018-07-25T16:13:40+03:00;11.764
xelab.mode;2018-07-25T16:13:50+03:00;13.8236
xelab.mode;2018-07-25T16:14:00+03:00;13.5157
xelab.mode;2018-07-25T16:14:10+03:00;11.6823
xelab.mode;2018-07-25T16:14:20+03:00;11.0011
xelab.mode;2018-07-25T16:14:30+03:00;12.4422
xelab.mode;2018-07-25T16:14:40+03:00;11.2217
xelab.mode;2018-07-25T16:14:50+03:00;11.277
xelab.mode;2018-07-25T16:15:00+03:00;11.2442
xelab.mode;2018-07-25T16:15:10+03:00;13.0969
xelab.mode;2018-07-25T16:15:20+03:00;12.187
xelab.mode;2018-07-25T16:15:30+03:00;13.5905
xelab.mode;2018-07-25T16:15:40+03:00;11.1746
xelab.mode;2018-07-25T16:15:50+03:00;12.0994
xelab.mode;2018-07-25T16:16:00+03:00;11.6323
xelab.mode;2018-07-25T16:16:10+03:00;10.9865
xelab.mode;2018-07-25T16:16:20+03:00;11.5409
xelab.mode;2018-07-25T16:16:30+03:00;12.7365
xelab.mode;2018-07-25T16:16:40+03:00;12.2345
xelab.mode;2018-07-25T16:16:50+03:00;12.6171
xelab.mode;2018-07-25T16:17:00+03:00;13.0711
xelab.mode;2018-07-25T16:17:10+03:00;11.2712
xelab.mode;2018-07-25T16:17:20+03:00;11.4898
xelab.mode;2018-07-25T16:17:30+03:00;11.7019
xelab.mode;2018-07-25T16:17:40+03:00;12.7211
xelab.mode;2018-07-25T16:17:50+03:00;11.8987
xelab.mode;2018-07-25T16:18:00+03:00;10.7992
xelab.mode;2018-07-25T16:18:10+03:00;12.3996
xelab.mode;2018-07-25T16:18:20+03:00;13.0993
xelab.mode;2018-07-25T16:18:30+03:00;11.9137
xelab.mode;2018-07-25T16:18:40+03:00;11.7811
xelab.mode;2018-07-25T16:18:50+03:00;10.7016
xelab.mode;2018-07-25T16:19:00+03:00;12.1089
xelab.mode;2018-07-25T16:19:10+03:00;12.0044
xelab.mode;2018-07-25T16:19:20+03:00;10.8156
xelab.mode;2018-07-25T16:19:30+03:00;11.9573
xelab.mode;2018-07-25T16:19:40+03:00;11.0702
xelab.mode;2018-07-25T16:19:50+03:00;10.6066
xelab.mode;2018-07-25T16:20:00+03:00;11.3119
xelab.mode;2018-07-25T16:20:10+03:00;12.3081
xelab.mode;2018-07-25T16:20:20+03:00;11.2825
xelab.mode;2018-07-25T16:20:30+03:00;12.8942
xelab.mode;2018-07-25T16:20:40+03:00;11.9196
xelab.mode;2018-07-25T16:20:50+03:00;10.7457
xelab.mode;2018-07-25T16:21:00+03:00;11.3313
xelab.mode;2018-07-25T16:21:10+03:00;12.2876
xelab.mode;2018-07-25T16:21:20+03:00;12.1306
xelab.mode;2018-07-25T16:21:30+03:00;12.7569
xelab.mode;2018-07-25T16:21:40+03:00;12.2258
xelab.mode;2018-07-25T16:21:50+03:00;10.7763
xelab.mode;2018-07-25T16:22:00+03:00;12.2017
xelab.mode;2018-07-25T16:22:10+03:00;13.5233
xelab.mode;2018-07-25T16:22:20+03:00;11.8452
xelab.mode;2018-07-25T16:22:30+03:00;11.994
xelab.mode;2018-07-25T16:22:40+03:00;13.7927
xelab.mode;2018-07-25T16:22:50+03:00;12.471
xelab.mode;2018-07-25T16:23:00+03:00;11.5078
xelab.mode;2018-07-25T16:23:10+03:00;10.6451
xelab.mode;2018-07-25T16:23:20+03:00;12.9481
xelab.mode;2018-07-25T16:23:30+03:00;12.6015
xelab.mode;2018-07-25T16:23:40+03:00;11.2637
xelab.mode;2018-07-25T16:23:50+03:00;12.5229
xelab.mode;2018-07-25T16:24:00+03:00;11.6981
xelab.mode;2018-07-25T16:24:10+03:00;13.3233
xelab.mode;2018-07-25T16:24:20+03:00;11.6213
xelab.mode;2018-07-25T16:24:30+03:00;13.0696
xelab.mode;2018-07-25T16:24:40+03:00;12.5005
xelab.mode;2018-07-25T16:24:50+03:00;12.0735
xelab.mode;2018-07-25T16:25:00+03:00;11.9818
xelab.mode;2018-07-25T16:25:10+03:00;12.5097
xelab.mode;2018-07-25T16:25:20+03:00;11.2758
xelab.mode;2018-07-25T16:25:30+03:00;11.9548
xelab.mode;2018-07-25T16:25:40+03:00;12.1638
xelab.mode;2018-07-25T16:25:50+03:00;11.82
xelab.mode;2018-07-25T16:26:00+03:00;11.1197
xelab.mode;2018-07-25T16:26:10+03:00;10.9857
xelab.mode;2018-07-25T16:26:20+03:00;13.6445
xelab.mode;2018-07-25T16:26:30+03:00;11.7239
xelab.mode;2018-07-25T16:26:40+03:00;11.9365
xelab.mode;2018-07-25T16:26:50+03:00;11.0025
xelab.mode;2018-07-25T16:27:00+03:00;12.4958
xelab.mode;2018-07-25T16:27:10+03:00;10.2618
xelab.mode;2018-07-25T16:27:20+03:00;11.6783
xelab.mode;2018-07-25T16:27:30+03:00;12.1195
xelab.mode;2018-07-25T16:27:40+03:00;11.3014
xelab.mode;2018-07-25T16:27:50+03:00;12.4921
xelab.mode;2018-07-25T16:28:00+03:00;10.8735
xelab.mode;2018-07-25T16:28:10+03:00;12.2154
xelab.mode;2018-07-25T16:28:20+03:00;11.744
xelab.mode;2018-07-25T16:28:30+03:00;12.8645
xelab.mode;2018-07-25T16:28:40+03:00;11.0857
xelab.mode;2018-07-25T16:28:50+03:00;10.3415
xelab.mode;2018-07-25T16:29:00+03:00;13.0578
xelab.mode;2018-07-25T16:29:10+03:00;11.8684
xelab.mode;2018-07-25T16:29:20+03:00;11.839
xelab.mode;2018-07-25T16:29:30+03:00;12.2383
xelab.mode;2018-07-25T16:29:40+03:00;12.7296
xelab.mode;2018-07-25T16:29:50+03:00;11.0593
xelab.mode;2018-07-25T16:30:00+03:00;12.0964
xelab.mode;2018-07-25T16:30:10+03:00;11.9056
xelab.mode;2018-07-25T16:30:20+03:00;11.9523
xelab.mode;2018-07-25T16:30:30+03:00;12.6419
xelab.mode;2018-07-25T16:30:40+03:00;12.3092
xelab.mode;2018-07-25T16:30:50+03:00;10.7238
xelab.mode;2018-07-25T16:31:00+03:00;13.2087
xelab.mode;2018-07-25T16:31:10+03:00;10.8454
xelab.mode;2018-07-25T16:31:20+03:00;11.9763
xelab.mode;2018-07-25T16:31:30+03:00;12.1978
xelab.mode;2018-07-25T16:31:40+03:00;13.1606
xelab.mode;2018-07-25T16:31:50+03:00;13.1444
xelab.mode;2018-07-25T16:32:00+03:00;12.209
xelab.mode;2018-07-25T16:32:10+03:00;13.0084
xelab.mode;2018-07-25T16:32:20+03:00;12.0235
xelab.mode;2018-07-25T16:32:30+03:00;11.3997
xelab.mode;2018-07-25T16:32:40+03:00;13.2908
xelab.mode;2018-07-25T16:32:50+03:00;12.0259
xelab.mode;2018-07-25T16:33:00+03:00;11.2202
xelab.mode;2018-07-25T16:33:10+03:00;12.0443
xelab.mode;2018-07-25T16:33:20+03:00;10.8053
xelab.mode;2018-07-25T16:33:30+03:00;11.6545
xelab.mode;2018-07-25T16:33:40+03:00;11.4939
xelab.mode;2018-07-25T16:33:50+03:00;13.508
xelab.mode;2018-07-25T16:34:00+03:00;13.0411
xelab.mode;2018-07-25T16:34:10+03:00;12.7848
xelab.mode;2018-07-25T16:34:20+03:00;12.0203
xelab.mode;2018-07-25T16:34:30+03:00;12.1049
xelab.mode;2018-07-25T16:34:40+03:00;11.5296
xelab.mode;2018-07-25T16:34:50+03:00;11.562
xelab.mode;2018-07-25T16:35:00+03:00;13.6532
xelab.mode;2018-07-25T16:35:10+03:00;11.2523
xelab.mode;2018-07-25T16:35:20+03:00;10.6662
xelab.mode;2018-07-25T16:35:30+03:00;13.2908
xelab.mode;2018-07-25T16:35:40+03:00;10.3088
xelab.mode;2018-07-25T16:35:50+03:00;12.61
xelab.mode;2018-07-25T16:36:00+03:00;11.1638
xelab.mode;2018-07-25T16:36:10+03:00;12.5406
xelab.mode;2018-07-25T16:36:20+03:00;12.6199
xelab.mode;2018-07-25T16:36:30+03:00;12.4251
xelab.mode;2018-07-25T16:36:40+03:00;11.8674
xelab.mode;2018-07-25T16:36:50+03:00;14.2589
xelab.mode;2018-07-25T16:37:00+03:00;12.1903
xelab.mode;2018-07-25T16:37:10+03:00;10.528
xelab.mode;2018-07-25T16:37:20+03:00;11.8178
xelab.mode;2018-07-25T16:37:30+03:00;12.1851
xelab.mode;2018-07-25T16:37:40+03:00;12.5319
xelab.mode;2018-07-25T16:37:50+03:00;13.8595
xelab.mode;2018-07-25T16:38:00+03:00;13.01
xelab.mode;2018-07-25T16:38:10+03:00;11.6582
xelab.mode;2018-07-25T16:38:20+03:00;14.187
xelab.mode;2018-07-25T16:38:30+03:00;12.456
xelab.mode;2018-07-25T16:38:40+03:00;13.921
xelab.mode;2018-07-25T16:38:50+03:00;11.46
xelab.mode;2018-07-25T16:39:00+03:00;11.8607
xelab.mode;2018-07-25T16:39:10+03:00;11.576
xelab.mode;2018-07-25T16:39:20+03:00;11.1338
xelab.mode;2018-07-25T16:39:30+03:00;12.4932
xelab.mode;2018-07-25T16:39:40+03:00;11.1662
xelab.mode;2018-07-25T16:39:50+03:00;13.2798
xelab.mode;2018-07-25T16:40:00+03:00;11.7173
xelab.mode;2018-07-25T16:40:10+03:00;11.1948
xelab.mode;2018-07-25T16:40:20+03:00;11.9915
xelab.mode;2018-07-25T16:40:30+03:00;13.3987
xelab.mode;2018-07-25T16:40:40+03:00;13.4469
xelab.mode;2018-07-25T16:40:50+03:00;11.9901
xelab.mode;2018-07-25T16:41:00+03:00;11.9269
xelab.mode;2018-07-25T16:41:10+03:00;11.5793
xelab.mode;2018-07-25T16:41:20+03:00;11.6956
xelab.mode;2018-07-25T16:41:30+03:00;12.887
xelab.mode;2018-07-25T16:41:40+03:00;12.632
xelab.mode;2018-07-25T16:41:50+03:00;12.7864
xelab.mode;2018-07-25T16:42:00+03:00;13.4171
xelab.mode;2018-07-25T16:42:10+03:00;11.277
xelab.mode;2018-07-25T16:42:20+03:00;11.6558
xelab.mode;2018-07-25T16:42:30+03:00;14.1305
xelab.mode;2018-07-25T16:42:40+03:00;10.6294
xelab.mode;2018-07-25T16:42:50+03:00;12.6565
xelab.mode;2018-07-25T16:43:00+03:00;11.8979
xelab.mode;2018-07-25T16:43:10+03:00;11.1734
xelab.mode;2018-07-25T16:43:20+03:00;11.4401
xelab.mode;2018-07-25T16:43:30+03:00;13.2544
xelab.mode;2018-07-25T16:43:40+03:00;12.6817
xelab.mode;2018-07-25T16:43:50+03:00;12.4472
xelab.mode;2018-07-25T16:44:00+03:00;12.8788
xelab.mode;2018-07-25T16:44:10+03:00;12.3085
xelab.mode;2018-07-25T16:44:20+03:00;10.647
xelab.mode;2018-07-25T16:44:30+03:00;13.9858
xelab.mode;2018-07-25T16:44:40+03:00;11.9032
xelab.mode;2018-07-25T16:44:50+03:00;13.8099
xelab.mode;2018-07-25T16:45:00+03:00;11.3675
xelab.mode;2018-07-25T16:45:10+03:00;11.2678
xelab.mode;2018-07-25T16:45:20+03:00;12.366
xelab.mode;2018-07-25T16:45:30+03:00;13.1185
xelab.mode;2018-07-25T16:45:40+03:00;12.2847
xelab.mode;2018-07-25T16:45:50+03:00;11.7442
xelab.mode;2018-07-25T16:46:00+03:00;11.1762
xelab.mode;2018-07-25T16:46:10+03:00;11.4131
xelab.mode;2018-07-25T16:46:20+03:00;11.1009
xelab.mode;2018-07-25T16:46:30+03:00;12.7561
xelab.mode;2018-07-25T16:46:40+03:00;14.0332
xelab.mode;2018-07-25T16:46:50+03:00;13.6715
xelab.mode;2018-07-25T16:47:00+03:00;11.3075
xelab.mode;2018-07-25T16:47:10+03:00;10.5999
xelab.mode;2018-07-25T16:47:20+03:00;11.9014
xelab.mode;2018-07-25T16:47:30+03:00;11.7412
xelab.mode;2018-07-25T16:47:40+03:00;12.7716
xelab.mode;2018-07-25T16:47:50+03:00;13.2724
xelab.mode;2018-07-25T16:48:00+03:00;14.4651
xelab.mode;2018-07-25T16:48:10+03:00;11.6061
xelab.mode;2018-07-25T16:48:20+03:00;10.794
xelab.mode;2018-07-25T16:48:30+03:00;12.1149
xelab.mode;2018-07-25T16:48:40+03:00;12.545
xelab.mode;2018-07-25T16:48:50+03:00;11.171
xelab.mode;2018-07-25T16:49:00+03:00;11.5343
xelab.mode;2018-07-25T16:49:10+03:00;13.3106
xelab.mode;2018-07-25T16:49:20+03:00;11.4383
xelab.mode;2018-07-25T16:49:30+03:00;11.5606
xelab.mode;2018-07-25T16:49:40+03:00;12.7928
xelab.mode;2018-07-25T16:49:50+03:00;11.514
xelab.mode;2018-07-25T16:50:00+03:00;11.619
xelab.mode;2018-07-25T16:50:10+03:00;11.6658
xelab.mode;2018-07-25T16:50:20+03:00;12.2525
xelab.mode;2018-07-25T16:50:30+03:00;12.2374
xelab.mode;2018-07-25T16:50:40+03:00;12.7869
xelab.mode;2018-07-25T16:50:50+03:00;12.847
xelab.mode;2018-07-25T16:51:00+03:00;11.5966
xelab.mode;2018-07-25T16:51:10+03:00;10.8548
xelab.mode;2018-07-25T16:51:20+03:00;11.6456
xelab.mode;2018-07-25T16:51:30+03:00;11.5226
xelab.mode;2018-07-25T16:51:40+03:00;10.9506
xelab.mode;2018-07-25T16:51:50+03:00;11.0083
xelab.mode;2018-07-25T16:52:00+03:00;11.1147
xelab.mode;2018-07-25T16:52:10+03:00;11.7428
xelab.mode;2018-07-25T16:52:20+03:00;11.0484
xelab.mode;2018-07-25T16:52:30+03:00;13.929
xelab.mode;2018-07-25T16:52:40+03:00;11.2627
xelab.mode;2018-07-25T16:52:50+03:00;9.6772
xelab.mode;2018-07-25T16:53:00+03:00;10.9865
xelab.mode;2018-07-25T16:53:10+03:00;12.5212
xelab.mode;2018-07-25T16:53:20+03:00;13.6797
xelab.mode;2018-07-25T16:53:30+03:00;12.028
xelab.mode;2018-07-25T16:53:40+03:00;11.9764
xelab.mode;2018-07-25T16:53:50+03:00;12.4063
xelab.mode;2018-07-25T16:54:00+03:00;13.4378
xelab.mode;2018-07-25T16:54:10+03:00;12.5845
xelab.mode;2018-07-25T16:54:20+03:00;11.0781
xelab.mode;2018-07-25T16:54:30+03:00;11.1798
xelab.mode;2018-07-25T16:54:40+03:00;13.8304
xelab.mode;2018-07-25T16:54:50+03:00;13.4101
xelab.mode;2018-07-25T16:55:00+03:00;12.6589
xelab.mode;2018-07-25T16:55:10+03:00;7.0222
xelab.mode;2018-07-25T16:55:20+03:00;11.5937
xelab.mode;2018-07-25T16:55:30+03:00;11.4872
xelab.mode;2018-07-25T16:55:40+03:00;13.7767
xelab.mode;2018-07-25T16:55:50+03:00;11.665
xelab.mode;2018-07-25T16:56:00+03:00;13.7168
xelab.mode;2018-07-25T16:56:10+03:00;11.0911
xelab.mode;2018-07-25T16:56:20+03:00;12.897
xelab.mode;2018-07-25T16:56:30+03:00;11.7668
xelab.mode;2018-07-25T16:56:40+03:00;4.7489
xelab.mode;2018-07-25T16:56:50+03:00;4.3295
xelab.mode;2018-07-25T16:57:00+03:00;5.3774
xelab.mode;2018-07-25T16:57:10+03:00;5.1427
xelab.mode;2018-07-25T16:57:20+03:00;4.5283
xelab.mode;2018-07-25T16:57:30+03:00;5.1253
xelab.mode;2018-07-25T16:57:40+03:00;5.1633
xelab.mode;2018-07-25T16:57:50+03:00;6.3082
xelab.mode;2018-07-25T16:58:00+03:00;12.908
xelab.mode;2018-07-25T16:58:10+03:00;4.8386
xelab.mode;2018-07-25T16:58:20+03:00;12.5305
xelab.mode;2018-07-25T16:58:30+03:00;12.2007
xelab.mode;2018-07-25T16:58:40+03:00;12.1228
xelab.mode;2018-07-25T16:58:50+03:00;11.9769
xelab.mode;2018-07-25T16:59:00+03:00;12.3523
xelab.mode;2018-07-25T16:59:10+03:00;13.4359
xelab.mode;2018-07-25T16:59:20+03:00;5.2686
xelab.mode;2018-07-25T16:59:30+03:00;6.1571
xelab.mode;2018-07-25T16:59:40+03:00;5.1929
xelab.mode;2018-07-25T16:59:50+03:00;4.2226
xelab.mode;2018-07-25T17:00:00+03:00;5.9301
xelab.mode;2018-07-25T17:00:10+03:00;4.9587
xelab.mode;2018-07-25T17:00:20+03:00;4.4757
xelab.mode;2018-07-25T17:00:30+03:00;4.976
xelab.mode;2018-07-25T17:00:40+03:00;5.4733
xelab.mode;2018-07-25T17:00:50+03:00;5.0262
xelab.mode;2018-07-25T17:01:00+03:00;4.2223
xelab.mode;2018-07-25T17:01:10+03:00;5.9451
xelab.mode;2018-07-25T17:01:20+03:00;5.4995
xelab.mode;2018-07-25T17:01:30+03:00;4.5305
xelab.mode;2018-07-25T17:01:40+03:00;5.3802
xelab.mode;2018-07-25T17:01:50+03:00;4.8629
xelab.mode;2018-07-25T17:02:00+03:00;5.4532
xelab.mode;2018-07-25T17:02:10+03:00;4.2092
xelab.mode;2018-07-25T17:02:20+03:00;4.3352
xelab.mode;2018-07-25T17:02:30+03:00;4.6691
xelab.mode;2018-07-25T17:02:40+03:00;4.8735
xelab.mode;2018-07-25T17:02:50+03:00;4.4521
xelab.mode;2018-07-25T17:03:00+03:00;5.2739
xelab.mode;2018-07-25T17:03:10+03:00;5.9203
xelab.mode;2018-07-25T17:03:20+03:00;4.5334
xelab.mode;2018-07-25T17:03:30+03:00;4.0478
xelab.mode;2018-07-25T17:03:40+03:00;12.6637
xelab.mode;2018-07-25T17:03:50+03:00;11.7469
xelab.mode;2018-07-25T17:04:00+03:00;13.1363
xelab.mode;2018-07-25T17:04:10+03:00;13.2589
xelab.mode;2018-07-25T17:04:20+03:00;10.2528
xelab.mode;2018-07-25T17:04:30+03:00;12.0045
xelab.mode;2018-07-25T17:04:40+03:00;10.9533
xelab.mode;2018-07-25T17:04:50+03:00;10.9934
xelab.mode;2018-07-25T17:05:00+03:00;11.6584
xelab.mode;2018-07-25T17:05:10+03:00;12.5983
xelab.mode;2018-07-25T17:05:20+03:00;10.4195
xelab.mode;2018-07-25T17:05:30+03:00;11.4987
xelab.mode;2018-07-25T17:05:40+03:00;11.9204
