Series;Time;Value
Ret_Bot;2018-07-25T21:40:00+03:00;-104.05088976377944
Ret_Bot;2018-07-25T21:50:00+03:00;-104.0621515748036
Ret_Bot;2018-07-25T22:00:00+03:00;-104.06718110236224
Ret_Bot;2018-07-25T22:10:00+03:00;-104.08254133858267
Ret_Bot;2018-07-25T22:20:00+03:00;-104.09795078740126
Ret_Bot;2018-07-25T22:30:00+03:00;-104.0950708661416
Ret_Bot;2018-07-25T22:40:00+03:00;-104.09886023622008
Ret_Bot;2018-07-25T22:50:00+03:00;-104.09226574803132
Ret_Bot;2018-07-25T23:00:00+03:00;-104.08892141453875
Ret_Bot;2018-07-25T23:10:00+03:00;-104.09227165354328
Ret_Bot;2018-07-25T23:20:00+03:00;-104.09091338582634
Ret_Bot;2018-07-25T23:30:00+03:00;-104.08392913385788
Ret_Bot;2018-07-25T23:40:00+03:00;-104.0755314960635
Ret_Bot;2018-07-25T23:50:00+03:00;-104.05901377952719
Ret_Bot;2018-07-26T00:00:00+03:00;-104.07343700787425
Ret_Bot;2018-07-26T00:10:00+03:00;-104.0726732283468
Ret_Bot;2018-07-26T00:20:00+03:00;-104.06985433070908
Ret_Bot;2018-07-26T00:30:00+03:00;-104.05900393700743
Ret_Bot;2018-07-26T00:40:00+03:00;-104.06670866141761
Ret_Bot;2018-07-26T00:50:00+03:00;-104.08119881889755
Ret_Bot;2018-07-26T01:00:00+03:00;-104.09460039370094
Ret_Bot;2018-07-26T01:10:00+03:00;-104.09342519685038
Ret_Bot;2018-07-26T01:20:00+03:00;-104.08830118110151
Ret_Bot;2018-07-26T01:30:00+03:00;-104.08895481335927
Ret_Bot;2018-07-26T01:40:00+03:00;-104.083299802761
Ret_Bot;2018-07-26T01:50:00+03:00;-104.08773280943065
Ret_Bot;2018-07-26T02:00:00+03:00;-104.08262795275621
Ret_Bot;2018-07-26T02:10:00+03:00;-104.08117125984293
Ret_Bot;2018-07-26T02:20:00+03:00;-104.0782539370084
Ret_Bot;2018-07-26T02:30:00+03:00;-104.08740748031477
Ret_Bot;2018-07-26T02:40:00+03:00;-104.10456102362207
Ret_Bot;2018-07-26T02:50:00+03:00;-104.09537598425185
Ret_Bot;2018-07-26T03:00:00+03:00;-104.09070137524589
Ret_Bot;2018-07-26T03:10:00+03:00;-104.10702952755882
Ret_Bot;2018-07-26T03:20:00+03:00;-104.12455226824483
Ret_Bot;2018-07-26T03:30:00+03:00;-104.11911984282901
Ret_Bot;2018-07-26T03:40:00+03:00;-104.10216141732289
Ret_Bot;2018-07-26T03:50:00+03:00;-104.00362475442046
Ret_Bot;2018-07-26T04:00:00+03:00;-103.88877755905533
Ret_Bot;2018-07-26T04:10:00+03:00;-103.80698622047238
Ret_Bot;2018-07-26T04:20:00+03:00;-103.79043307086597
Ret_Bot;2018-07-26T04:30:00+03:00;-103.94519094488203
Ret_Bot;2018-07-26T04:40:00+03:00;-104.0300669291339
Ret_Bot;2018-07-26T04:50:00+03:00;-104.05470275590528
Ret_Bot;2018-07-26T05:00:00+03:00;-104.07504527559047
Ret_Bot;2018-07-26T05:10:00+03:00;-104.07855118110255
Ret_Bot;2018-07-26T05:20:00+03:00;-104.09291338582685
Ret_Bot;2018-07-26T05:30:00+03:00;-104.08974066797646
Ret_Bot;2018-07-26T05:40:00+03:00;-104.1002421259843
Ret_Bot;2018-07-26T05:50:00+03:00;-104.09347047244117
Ret_Bot;2018-07-26T06:00:00+03:00;-104.08419094488183
Ret_Bot;2018-07-26T06:10:00+03:00;-104.09092322834654
Ret_Bot;2018-07-26T06:20:00+03:00;-104.08884842519679
Ret_Bot;2018-07-26T06:30:00+03:00;-104.10333070866105
Ret_Bot;2018-07-26T06:40:00+03:00;-104.08134842519692
Ret_Bot;2018-07-26T06:50:00+03:00;-103.98125540275053
Ret_Bot;2018-07-26T07:00:00+03:00;-103.88859645669321
Ret_Bot;2018-07-26T07:10:00+03:00;-103.80552755905515
Ret_Bot;2018-07-26T07:20:00+03:00;-103.80744685039348
Ret_Bot;2018-07-26T07:30:00+03:00;-103.95436417322837
Ret_Bot;2018-07-26T07:40:00+03:00;-104.03154420432186
Ret_Bot;2018-07-26T07:50:00+03:00;-104.05087992126008
Ret_Bot;2018-07-26T08:00:00+03:00;-104.06021259842566
Ret_Bot;2018-07-26T08:10:00+03:00;-104.05962992125967
Ret_Bot;2018-07-26T08:20:00+03:00;-104.05868700787445
Ret_Bot;2018-07-26T08:30:00+03:00;-104.05511220472405
Ret_Bot;2018-07-26T08:40:00+03:00;-104.04804911591359
Ret_Bot;2018-07-26T08:50:00+03:00;-104.05078149606267
Ret_Bot;2018-07-26T09:00:00+03:00;-104.05982480314958
Ret_Bot;2018-07-26T09:10:00+03:00;-104.04933267716535
Ret_Bot;2018-07-26T09:20:00+03:00;-104.04453740157442
Ret_Bot;2018-07-26T09:30:00+03:00;-103.98287204724404
Ret_Bot;2018-07-26T09:40:00+03:00;-103.89418110236231
Ret_Bot;2018-07-26T09:50:00+03:00;-103.79726326129669
Ret_Bot;2018-07-26T10:00:00+03:00;-103.73827165354358
Ret_Bot;2018-07-26T10:10:00+03:00;-103.8532933070864
Ret_Bot;2018-07-26T10:20:00+03:00;-103.96021062992153
Ret_Bot;2018-07-26T10:30:00+03:00;-104.00535826771643
Ret_Bot;2018-07-26T10:40:00+03:00;-104.01590157480285
Ret_Bot;2018-07-26T10:50:00+03:00;-104.00716929133861
