sep=;
Series;Time;Value
xelab.mode;2018-07-23T16:00:00+03:00;13.3873
xelab.mode;2018-07-23T16:00:10+03:00;13.7899
xelab.mode;2018-07-23T16:00:20+03:00;14.2503
xelab.mode;2018-07-23T16:00:30+03:00;12.9025
xelab.mode;2018-07-23T16:00:40+03:00;12.0444
xelab.mode;2018-07-23T16:00:50+03:00;12.9612
xelab.mode;2018-07-23T16:01:00+03:00;11.7367
xelab.mode;2018-07-23T16:01:10+03:00;12.3295
xelab.mode;2018-07-23T16:01:20+03:00;12.6919
xelab.mode;2018-07-23T16:01:30+03:00;13.5666
xelab.mode;2018-07-23T16:01:40+03:00;13.2872
xelab.mode;2018-07-23T16:01:50+03:00;12.085
xelab.mode;2018-07-23T16:02:00+03:00;11.576
xelab.mode;2018-07-23T16:02:10+03:00;12.4581
xelab.mode;2018-07-23T16:02:20+03:00;13.0187
xelab.mode;2018-07-23T16:02:30+03:00;11.7514
xelab.mode;2018-07-23T16:02:40+03:00;11.4046
xelab.mode;2018-07-23T16:02:50+03:00;11.4211
xelab.mode;2018-07-23T16:03:00+03:00;13.1307
xelab.mode;2018-07-23T16:03:10+03:00;12.4559
xelab.mode;2018-07-23T16:03:20+03:00;12.4322
xelab.mode;2018-07-23T16:03:30+03:00;10.658
xelab.mode;2018-07-23T16:03:40+03:00;12.5398
xelab.mode;2018-07-23T16:03:50+03:00;12.3736
xelab.mode;2018-07-23T16:04:00+03:00;11.1416
xelab.mode;2018-07-23T16:04:10+03:00;12.8066
xelab.mode;2018-07-23T16:04:20+03:00;13.225
xelab.mode;2018-07-23T16:04:30+03:00;12.6274
xelab.mode;2018-07-23T16:04:40+03:00;11.3904
xelab.mode;2018-07-23T16:04:50+03:00;12.2756
xelab.mode;2018-07-23T16:05:00+03:00;12.5489
xelab.mode;2018-07-23T16:05:10+03:00;12.006
xelab.mode;2018-07-23T16:05:20+03:00;11.3082
xelab.mode;2018-07-23T16:05:30+03:00;12.9142
xelab.mode;2018-07-23T16:05:40+03:00;12.1294
xelab.mode;2018-07-23T16:05:50+03:00;11.4894
xelab.mode;2018-07-23T16:06:00+03:00;13.0184
xelab.mode;2018-07-23T16:06:10+03:00;11.7407
xelab.mode;2018-07-23T16:06:20+03:00;12.9037
xelab.mode;2018-07-23T16:06:30+03:00;12.109
xelab.mode;2018-07-23T16:06:40+03:00;11.5016
xelab.mode;2018-07-23T16:06:50+03:00;13.0932
xelab.mode;2018-07-23T16:07:00+03:00;12.2816
xelab.mode;2018-07-23T16:07:10+03:00;12.3065
xelab.mode;2018-07-23T16:07:20+03:00;12.2799
xelab.mode;2018-07-23T16:07:30+03:00;13.1985
xelab.mode;2018-07-23T16:07:40+03:00;13.5142
xelab.mode;2018-07-23T16:07:50+03:00;13.3272
xelab.mode;2018-07-23T16:08:00+03:00;12.5267
xelab.mode;2018-07-23T16:08:10+03:00;13.4131
xelab.mode;2018-07-23T16:08:20+03:00;12.7837
xelab.mode;2018-07-23T16:08:30+03:00;12.7718
xelab.mode;2018-07-23T16:08:40+03:00;12.8244
xelab.mode;2018-07-23T16:08:50+03:00;12.4689
xelab.mode;2018-07-23T16:09:00+03:00;13.963
xelab.mode;2018-07-23T16:09:10+03:00;12.2128
xelab.mode;2018-07-23T16:09:20+03:00;12.7062
xelab.mode;2018-07-23T16:09:30+03:00;12.6102
xelab.mode;2018-07-23T16:09:40+03:00;13.3006
xelab.mode;2018-07-23T16:09:50+03:00;12.6426
xelab.mode;2018-07-23T16:10:00+03:00;11.959
xelab.mode;2018-07-23T16:10:10+03:00;14.0395
xelab.mode;2018-07-23T16:10:20+03:00;13.8222
xelab.mode;2018-07-23T16:10:30+03:00;12.1284
xelab.mode;2018-07-23T16:10:40+03:00;12.5676
xelab.mode;2018-07-23T16:10:50+03:00;11.7855
xelab.mode;2018-07-23T16:11:00+03:00;13.154
xelab.mode;2018-07-23T16:11:10+03:00;12.321
xelab.mode;2018-07-23T16:11:20+03:00;11.2802
xelab.mode;2018-07-23T16:11:30+03:00;12.6397
xelab.mode;2018-07-23T16:11:40+03:00;13.8093
xelab.mode;2018-07-23T16:11:50+03:00;12.7533
xelab.mode;2018-07-23T16:12:00+03:00;11.4171
xelab.mode;2018-07-23T16:12:10+03:00;11.1997
xelab.mode;2018-07-23T16:12:20+03:00;12.6192
xelab.mode;2018-07-23T16:12:30+03:00;12.0068
xelab.mode;2018-07-23T16:12:40+03:00;12.2089
xelab.mode;2018-07-23T16:12:50+03:00;11.5733
xelab.mode;2018-07-23T16:13:00+03:00;11.5428
xelab.mode;2018-07-23T16:13:10+03:00;12.3965
xelab.mode;2018-07-23T16:13:20+03:00;11.7656
xelab.mode;2018-07-23T16:13:30+03:00;12.6088
xelab.mode;2018-07-23T16:13:40+03:00;12.3937
xelab.mode;2018-07-23T16:13:50+03:00;12.1343
xelab.mode;2018-07-23T16:14:00+03:00;12.854
xelab.mode;2018-07-23T16:14:10+03:00;13.5898
xelab.mode;2018-07-23T16:14:20+03:00;13.306
xelab.mode;2018-07-23T16:14:30+03:00;13.2587
xelab.mode;2018-07-23T16:14:40+03:00;12.7237
xelab.mode;2018-07-23T16:14:50+03:00;10.7654
xelab.mode;2018-07-23T16:15:00+03:00;13.3417
xelab.mode;2018-07-23T16:15:10+03:00;11.839
xelab.mode;2018-07-23T16:15:20+03:00;11.8137
xelab.mode;2018-07-23T16:15:30+03:00;12.1512
xelab.mode;2018-07-23T16:15:40+03:00;12.8415
xelab.mode;2018-07-23T16:15:50+03:00;12.1024
xelab.mode;2018-07-23T16:16:00+03:00;12.0627
xelab.mode;2018-07-23T16:16:10+03:00;13.1887
xelab.mode;2018-07-23T16:16:20+03:00;12.3877
xelab.mode;2018-07-23T16:16:30+03:00;10.6164
xelab.mode;2018-07-23T16:16:40+03:00;11.868
xelab.mode;2018-07-23T16:16:50+03:00;12.766
xelab.mode;2018-07-23T16:17:00+03:00;10.9193
xelab.mode;2018-07-23T16:17:10+03:00;13.4862
xelab.mode;2018-07-23T16:17:20+03:00;12.6797
xelab.mode;2018-07-23T16:17:30+03:00;12.9563
xelab.mode;2018-07-23T16:17:40+03:00;12.2863
xelab.mode;2018-07-23T16:17:50+03:00;12.0609
xelab.mode;2018-07-23T16:18:00+03:00;12.4339
xelab.mode;2018-07-23T16:18:10+03:00;13.2761
xelab.mode;2018-07-23T16:18:20+03:00;12.9818
xelab.mode;2018-07-23T16:18:30+03:00;9.9771
xelab.mode;2018-07-23T16:18:40+03:00;12.37
xelab.mode;2018-07-23T16:18:50+03:00;12.3427
xelab.mode;2018-07-23T16:19:00+03:00;11.6481
xelab.mode;2018-07-23T16:19:10+03:00;12.8467
xelab.mode;2018-07-23T16:19:20+03:00;13.0341
xelab.mode;2018-07-23T16:19:30+03:00;12.9065
xelab.mode;2018-07-23T16:19:40+03:00;10.6241
xelab.mode;2018-07-23T16:19:50+03:00;12.0956
xelab.mode;2018-07-23T16:20:00+03:00;13.1949
xelab.mode;2018-07-23T16:20:10+03:00;14.1193
xelab.mode;2018-07-23T16:20:20+03:00;12.887
xelab.mode;2018-07-23T16:20:30+03:00;12.8998
xelab.mode;2018-07-23T16:20:40+03:00;12.7043
xelab.mode;2018-07-23T16:20:50+03:00;11.2545
xelab.mode;2018-07-23T16:21:00+03:00;12.6354
xelab.mode;2018-07-23T16:21:10+03:00;13.0786
xelab.mode;2018-07-23T16:21:20+03:00;11.9498
xelab.mode;2018-07-23T16:21:30+03:00;12.9666
xelab.mode;2018-07-23T16:21:40+03:00;12.8028
xelab.mode;2018-07-23T16:21:50+03:00;12.9524
xelab.mode;2018-07-23T16:22:00+03:00;11.8296
xelab.mode;2018-07-23T16:22:10+03:00;13.4198
xelab.mode;2018-07-23T16:22:20+03:00;13.3639
xelab.mode;2018-07-23T16:22:30+03:00;11.8859
xelab.mode;2018-07-23T16:22:40+03:00;12.0507
xelab.mode;2018-07-23T16:22:50+03:00;11.5991
xelab.mode;2018-07-23T16:23:00+03:00;11.952
xelab.mode;2018-07-23T16:23:10+03:00;12.4778
xelab.mode;2018-07-23T16:23:20+03:00;13.7712
xelab.mode;2018-07-23T16:23:30+03:00;12.5585
xelab.mode;2018-07-23T16:23:40+03:00;13.9532
xelab.mode;2018-07-23T16:23:50+03:00;12.6274
xelab.mode;2018-07-23T16:24:00+03:00;12.8631
xelab.mode;2018-07-23T16:24:10+03:00;12.1127
xelab.mode;2018-07-23T16:24:20+03:00;12.9447
xelab.mode;2018-07-23T16:24:30+03:00;11.6603
xelab.mode;2018-07-23T16:24:40+03:00;11.1076
xelab.mode;2018-07-23T16:24:50+03:00;12.7357
xelab.mode;2018-07-23T16:25:00+03:00;12.1725
xelab.mode;2018-07-23T16:25:10+03:00;11.6444
xelab.mode;2018-07-23T16:25:20+03:00;12.0445
xelab.mode;2018-07-23T16:25:30+03:00;12.8689
xelab.mode;2018-07-23T16:25:40+03:00;13.3488
xelab.mode;2018-07-23T16:25:50+03:00;11.2842
xelab.mode;2018-07-23T16:26:00+03:00;11.9733
xelab.mode;2018-07-23T16:26:10+03:00;13.1291
xelab.mode;2018-07-23T16:26:20+03:00;12.1717
xelab.mode;2018-07-23T16:26:30+03:00;12.5026
xelab.mode;2018-07-23T16:26:40+03:00;11.4818
xelab.mode;2018-07-23T16:26:50+03:00;13.4324
xelab.mode;2018-07-23T16:27:00+03:00;12.6409
xelab.mode;2018-07-23T16:27:10+03:00;11.9125
xelab.mode;2018-07-23T16:27:20+03:00;12.5245
xelab.mode;2018-07-23T16:27:30+03:00;12.2777
xelab.mode;2018-07-23T16:27:40+03:00;12.8388
xelab.mode;2018-07-23T16:27:50+03:00;12.9201
xelab.mode;2018-07-23T16:28:00+03:00;12.9487
xelab.mode;2018-07-23T16:28:10+03:00;11.9494
xelab.mode;2018-07-23T16:28:20+03:00;12.6618
xelab.mode;2018-07-23T16:28:30+03:00;10.6642
xelab.mode;2018-07-23T16:28:40+03:00;11.7838
xelab.mode;2018-07-23T16:28:50+03:00;11.7276
xelab.mode;2018-07-23T16:29:00+03:00;11.6966
xelab.mode;2018-07-23T16:29:10+03:00;11.9639
xelab.mode;2018-07-23T16:29:20+03:00;12.1743
xelab.mode;2018-07-23T16:29:30+03:00;11.7538
xelab.mode;2018-07-23T16:29:40+03:00;13.2719
xelab.mode;2018-07-23T16:29:50+03:00;12.36
xelab.mode;2018-07-23T16:30:00+03:00;12.8294
xelab.mode;2018-07-23T16:30:10+03:00;12.6529
xelab.mode;2018-07-23T16:30:20+03:00;10.8207
xelab.mode;2018-07-23T16:30:30+03:00;11.5024
xelab.mode;2018-07-23T16:30:40+03:00;13.3515
xelab.mode;2018-07-23T16:30:50+03:00;12.9989
xelab.mode;2018-07-23T16:31:00+03:00;13.5561
xelab.mode;2018-07-23T16:31:10+03:00;12.0089
xelab.mode;2018-07-23T16:31:20+03:00;13.4519
xelab.mode;2018-07-23T16:31:30+03:00;12.5824
xelab.mode;2018-07-23T16:31:40+03:00;11.9395
xelab.mode;2018-07-23T16:31:50+03:00;13.0814
xelab.mode;2018-07-23T16:32:00+03:00;11.5179
xelab.mode;2018-07-23T16:32:10+03:00;11.9414
xelab.mode;2018-07-23T16:32:20+03:00;12.3195
xelab.mode;2018-07-23T16:32:30+03:00;12.314
xelab.mode;2018-07-23T16:32:40+03:00;12.2295
xelab.mode;2018-07-23T16:32:50+03:00;11.7829
xelab.mode;2018-07-23T16:33:00+03:00;12.6216
xelab.mode;2018-07-23T16:33:10+03:00;12.2127
xelab.mode;2018-07-23T16:33:20+03:00;11.1176
xelab.mode;2018-07-23T16:33:30+03:00;12.551
xelab.mode;2018-07-23T16:33:40+03:00;11.459
xelab.mode;2018-07-23T16:33:50+03:00;11.9361
xelab.mode;2018-07-23T16:34:00+03:00;13.3949
xelab.mode;2018-07-23T16:34:10+03:00;12.9293
xelab.mode;2018-07-23T16:34:20+03:00;11.8545
xelab.mode;2018-07-23T16:34:30+03:00;12.3527
xelab.mode;2018-07-23T16:34:40+03:00;11.9259
xelab.mode;2018-07-23T16:34:50+03:00;11.5034
xelab.mode;2018-07-23T16:35:00+03:00;11.6761
xelab.mode;2018-07-23T16:35:10+03:00;11.8221
xelab.mode;2018-07-23T16:35:20+03:00;10.9486
xelab.mode;2018-07-23T16:35:30+03:00;12.7649
xelab.mode;2018-07-23T16:35:40+03:00;11.929
xelab.mode;2018-07-23T16:35:50+03:00;12.6952
xelab.mode;2018-07-23T16:36:00+03:00;11.9164
xelab.mode;2018-07-23T16:36:10+03:00;12.6235
xelab.mode;2018-07-23T16:36:20+03:00;13.7353
xelab.mode;2018-07-23T16:36:30+03:00;12.9536
xelab.mode;2018-07-23T16:36:40+03:00;12.4832
xelab.mode;2018-07-23T16:36:50+03:00;12.7855
xelab.mode;2018-07-23T16:37:00+03:00;11.0991
xelab.mode;2018-07-23T16:37:10+03:00;12.0964
xelab.mode;2018-07-23T16:37:20+03:00;13.6269
xelab.mode;2018-07-23T16:37:30+03:00;13.8714
xelab.mode;2018-07-23T16:37:40+03:00;12.5033
xelab.mode;2018-07-23T16:37:50+03:00;11.7835
xelab.mode;2018-07-23T16:38:00+03:00;13.0422
xelab.mode;2018-07-23T16:38:10+03:00;13.3795
xelab.mode;2018-07-23T16:38:20+03:00;13.2776
xelab.mode;2018-07-23T16:38:30+03:00;13.9264
xelab.mode;2018-07-23T16:38:40+03:00;13.9981
xelab.mode;2018-07-23T16:38:50+03:00;12.0002
xelab.mode;2018-07-23T16:39:00+03:00;12.4136
xelab.mode;2018-07-23T16:39:10+03:00;11.3243
xelab.mode;2018-07-23T16:39:20+03:00;11.5626
xelab.mode;2018-07-23T16:39:30+03:00;11.6979
xelab.mode;2018-07-23T16:39:40+03:00;12.2927
xelab.mode;2018-07-23T16:39:50+03:00;12.2771
