Series;Time;Value
Tube bottom;2018-07-04T03:20:00+03:00;19.686295275590535
Tube bottom;2018-07-04T03:30:00+03:00;19.756141732283446
Tube bottom;2018-07-04T03:40:00+03:00;19.822084479371316
Tube bottom;2018-07-04T03:50:00+03:00;19.886478346456713
Tube bottom;2018-07-04T04:00:00+03:00;19.94744094488189
Tube bottom;2018-07-04T04:10:00+03:00;20.006241650294722
Tube bottom;2018-07-04T04:20:00+03:00;20.063171259842523
Tube bottom;2018-07-04T04:30:00+03:00;20.118396856581544
Tube bottom;2018-07-04T04:40:00+03:00;20.172320866141728
Tube bottom;2018-07-04T04:50:00+03:00;20.221173228346444
Tube bottom;2018-07-04T05:00:00+03:00;20.268964636542243
Tube bottom;2018-07-04T05:10:00+03:00;20.316683070866127
Tube bottom;2018-07-04T05:20:00+03:00;20.36102559055116
Tube bottom;2018-07-04T05:30:00+03:00;20.40334774066801
Tube bottom;2018-07-04T05:40:00+03:00;20.44429273084481
Tube bottom;2018-07-04T05:50:00+03:00;20.485074803149633
Tube bottom;2018-07-04T06:00:00+03:00;20.52452165354331
Tube bottom;2018-07-04T06:10:00+03:00;20.565253937007853
Tube bottom;2018-07-04T06:20:00+03:00;20.606041257367377
Tube bottom;2018-07-04T06:30:00+03:00;20.651196850393728
Tube bottom;2018-07-04T06:40:00+03:00;20.69188976377951
Tube bottom;2018-07-04T06:50:00+03:00;20.73566732283464
Tube bottom;2018-07-04T07:00:00+03:00;20.775765748031525
Tube bottom;2018-07-04T07:10:00+03:00;20.81551377952753
Tube bottom;2018-07-04T07:20:00+03:00;20.85338310412574
Tube bottom;2018-07-04T07:30:00+03:00;20.891194881889824
Tube bottom;2018-07-04T07:40:00+03:00;20.92571653543305
Tube bottom;2018-07-04T07:50:00+03:00;20.959694881889778
Tube bottom;2018-07-04T08:00:00+03:00;20.991646365422394
Tube bottom;2018-07-04T08:10:00+03:00;21.022124015748044
Tube bottom;2018-07-04T08:20:00+03:00;21.051137524557983
Tube bottom;2018-07-04T08:30:00+03:00;21.079001968503945
Tube bottom;2018-07-04T08:40:00+03:00;21.10488582677163
Tube bottom;2018-07-04T08:50:00+03:00;21.13076817288803
Tube bottom;2018-07-04T09:00:00+03:00;21.15450393700788
Tube bottom;2018-07-04T09:10:00+03:00;21.176612966601187
Tube bottom;2018-07-04T09:20:00+03:00;21.19901181102362
Tube bottom;2018-07-04T09:30:00+03:00;21.21963582677163
Tube bottom;2018-07-04T09:40:00+03:00;21.239829076620822
Tube bottom;2018-07-04T09:50:00+03:00;21.25789566929134
Tube bottom;2018-07-04T10:00:00+03:00;21.303881889763804
Tube bottom;2018-07-04T10:10:00+03:00;21.635056974459754
Tube bottom;2018-07-04T10:20:00+03:00;21.50117716535433
Tube bottom;2018-07-04T10:30:00+03:00;21.50219449901769
Tube bottom;2018-07-04T10:40:00+03:00;21.651771653543317
Tube bottom;2018-07-04T10:50:00+03:00;21.802209803921524
Tube bottom;2018-07-04T11:00:00+03:00;22.01962007874014
Tube bottom;2018-07-04T11:10:00+03:00;22.154072691552084
Tube bottom;2018-07-04T11:20:00+03:00;22.082074656188663
Tube bottom;2018-07-04T11:30:00+03:00;22.025943025540283
Tube bottom;2018-07-04T11:40:00+03:00;22.028564960629947
Tube bottom;2018-07-04T11:50:00+03:00;22.05554223968568
Tube bottom;2018-07-04T12:00:00+03:00;22.085339882121847
Tube bottom;2018-07-04T12:10:00+03:00;22.06142322834653
Tube bottom;2018-07-04T12:20:00+03:00;22.024228346456745
Tube bottom;2018-07-04T12:30:00+03:00;21.992761811023676
Tube bottom;2018-07-04T12:40:00+03:00;21.96646259842526
Tube bottom;2018-07-04T12:50:00+03:00;21.932430255402775
Tube bottom;2018-07-04T13:00:00+03:00;21.875127952755903
Tube bottom;2018-07-04T13:10:00+03:00;21.816881889763813
Tube bottom;2018-07-04T13:20:00+03:00;21.768583497053086
Tube bottom;2018-07-04T13:30:00+03:00;21.80171653543312
Tube bottom;2018-07-04T13:40:00+03:00;21.884990157480388
Tube bottom;2018-07-04T13:50:00+03:00;21.886475442043242
Tube bottom;2018-07-04T14:00:00+03:00;21.880229862475435
Tube bottom;2018-07-04T14:10:00+03:00;21.857875984251923
Tube bottom;2018-07-04T14:20:00+03:00;21.84356102362205
Tube bottom;2018-07-04T14:30:00+03:00;21.881842519685055
Tube bottom;2018-07-04T14:40:00+03:00;21.508567779960718
Tube bottom;2018-07-04T14:50:00+03:00;21.409442913385824
Tube bottom;2018-07-04T15:00:00+03:00;21.470974459724903
Tube bottom;2018-07-04T15:10:00+03:00;21.48899015748031
Tube bottom;2018-07-04T15:20:00+03:00;21.49448425196847
Tube bottom;2018-07-04T15:30:00+03:00;21.501572834645632
Tube bottom;2018-07-04T15:40:00+03:00;21.509418467583558
Tube bottom;2018-07-04T15:50:00+03:00;21.51725984251971
Tube bottom;2018-07-04T16:00:00+03:00;21.527548133595317
Tube bottom;2018-07-04T16:10:00+03:00;21.53740157480308
Tube bottom;2018-07-04T16:20:00+03:00;21.54922834645671
Tube bottom;2018-07-04T16:30:00+03:00;21.56121218074652
Tube bottom;2018-07-04T16:40:00+03:00;21.574411417322832
Tube bottom;2018-07-04T16:50:00+03:00;21.588299212598425
Tube bottom;2018-07-04T17:00:00+03:00;21.601598425196823
Tube bottom;2018-07-04T17:10:00+03:00;21.616882121807443
Tube bottom;2018-07-04T17:20:00+03:00;21.631962598425215
Tube bottom;2018-07-04T17:30:00+03:00;21.646062992126033
Tube bottom;2018-07-04T17:40:00+03:00;21.65991355599213
Tube bottom;2018-07-04T17:50:00+03:00;21.67639763779528
Tube bottom;2018-07-04T18:00:00+03:00;21.692717092337904
Tube bottom;2018-07-04T18:10:00+03:00;21.709330708661415
Tube bottom;2018-07-04T18:20:00+03:00;21.725176817288784
Tube bottom;2018-07-04T18:30:00+03:00;21.73494488188978
Tube bottom;2018-07-04T18:40:00+03:00;21.748630648330067
Tube bottom;2018-07-04T18:50:00+03:00;21.762458661417384
Tube bottom;2018-07-04T19:00:00+03:00;21.777133858267742
Tube bottom;2018-07-04T19:10:00+03:00;21.79111001964636
Tube bottom;2018-07-04T19:20:00+03:00;21.807732283464546
Tube bottom;2018-07-04T19:30:00+03:00;21.821931237721007
Tube bottom;2018-07-04T19:40:00+03:00;21.83700196850393
Tube bottom;2018-07-04T19:50:00+03:00;21.852286836935164
Tube bottom;2018-07-04T20:00:00+03:00;21.86724999999998
Tube bottom;2018-07-04T20:10:00+03:00;21.881844488189
Tube bottom;2018-07-04T20:20:00+03:00;21.897418467583503
Tube bottom;2018-07-04T20:30:00+03:00;21.910248031496092
Tube bottom;2018-07-04T20:40:00+03:00;21.92397047244098
Tube bottom;2018-07-04T20:50:00+03:00;21.940490157480273
Tube bottom;2018-07-04T21:00:00+03:00;21.95397047244097
Tube bottom;2018-07-04T21:10:00+03:00;21.968005893909613
Tube bottom;2018-07-04T21:20:00+03:00;21.982167322834616
Tube bottom;2018-07-04T21:30:00+03:00;21.99477165354329
Tube bottom;2018-07-04T21:40:00+03:00;22.008624754420445
Tube bottom;2018-07-04T21:50:00+03:00;22.022446850393724
Tube bottom;2018-07-04T22:00:00+03:00;22.03604125736739
Tube bottom;2018-07-04T22:10:00+03:00;22.049268244575952
Tube bottom;2018-07-04T22:20:00+03:00;22.062699410609014
Tube bottom;2018-07-04T22:30:00+03:00;22.074374015748052
Tube bottom;2018-07-04T22:40:00+03:00;22.08860707269154
Tube bottom;2018-07-04T22:50:00+03:00;22.101944881889743
Tube bottom;2018-07-04T23:00:00+03:00;22.115108055009824
Tube bottom;2018-07-04T23:10:00+03:00;22.126763779527582
Tube bottom;2018-07-04T23:20:00+03:00;22.13735756385067
Tube bottom;2018-07-04T23:30:00+03:00;22.147742125984266
Tube bottom;2018-07-04T23:40:00+03:00;22.160307086614146
Tube bottom;2018-07-04T23:50:00+03:00;22.168842519685064
Tube bottom;2018-07-05T00:00:00+03:00;22.179241650294692
Tube bottom;2018-07-05T00:10:00+03:00;22.18704724409447
Tube bottom;2018-07-05T00:20:00+03:00;22.194392927308428
Tube bottom;2018-07-05T00:30:00+03:00;22.199858267716486
Tube bottom;2018-07-05T00:40:00+03:00;22.206415354330712
Tube bottom;2018-07-05T00:50:00+03:00;22.212011787819254
Tube bottom;2018-07-05T01:00:00+03:00;22.213435039370076
Tube bottom;2018-07-05T01:10:00+03:00;22.221730844793672
Tube bottom;2018-07-05T01:20:00+03:00;22.226374015747997
Tube bottom;2018-07-05T01:30:00+03:00;22.230061023622024
Tube bottom;2018-07-05T01:40:00+03:00;22.23377755905508
Tube bottom;2018-07-05T01:50:00+03:00;22.236827111984276
Tube bottom;2018-07-05T02:00:00+03:00;22.237771653543312
Tube bottom;2018-07-05T02:10:00+03:00;22.237451866404705
Tube bottom;2018-07-05T02:20:00+03:00;22.236702755905487
Tube bottom;2018-07-05T02:30:00+03:00;22.235618860510755
Tube bottom;2018-07-05T02:40:00+03:00;22.23373622047242
Tube bottom;2018-07-05T02:50:00+03:00;22.23077165354326
Tube bottom;2018-07-05T03:00:00+03:00;22.226015717092288
Tube bottom;2018-07-05T03:10:00+03:00;22.220483300589386
Tube bottom;2018-07-05T03:20:00+03:00;22.214720472440938
Tube bottom;2018-07-05T03:30:00+03:00;22.208250000000003
Tube bottom;2018-07-05T03:40:00+03:00;22.20032480314961
Tube bottom;2018-07-05T03:50:00+03:00;22.192239685658127
Tube bottom;2018-07-05T04:00:00+03:00;22.182297244094507
Tube bottom;2018-07-05T04:10:00+03:00;22.171420432220057
Tube bottom;2018-07-05T04:20:00+03:00;22.160594488188966
Tube bottom;2018-07-05T04:30:00+03:00;22.148003937007935
Tube bottom;2018-07-05T04:40:00+03:00;22.13538310412574
Tube bottom;2018-07-05T04:50:00+03:00;22.12126771653542
Tube bottom;2018-07-05T05:00:00+03:00;22.106536345775993
Tube bottom;2018-07-05T05:10:00+03:00;22.09069351669938
Tube bottom;2018-07-05T05:20:00+03:00;22.072657480314955
Tube bottom;2018-07-05T05:30:00+03:00;22.053874263261275
Tube bottom;2018-07-05T05:40:00+03:00;22.03464636542239
Tube bottom;2018-07-05T05:50:00+03:00;22.015281496063004
Tube bottom;2018-07-05T06:00:00+03:00;21.994068762278964
Tube bottom;2018-07-05T06:10:00+03:00;21.971513779527562
Tube bottom;2018-07-05T06:20:00+03:00;21.949442913385827
Tube bottom;2018-07-05T06:30:00+03:00;21.927385068762305
Tube bottom;2018-07-05T06:40:00+03:00;21.902850687622845
Tube bottom;2018-07-05T06:50:00+03:00;21.877242125984274
Tube bottom;2018-07-05T07:00:00+03:00;21.850984251968516
Tube bottom;2018-07-05T07:10:00+03:00;21.825398821218073
Tube bottom;2018-07-05T07:20:00+03:00;21.79780118110236
Tube bottom;2018-07-05T07:30:00+03:00;21.770344488189
Tube bottom;2018-07-05T07:40:00+03:00;21.740379174852624
Tube bottom;2018-07-05T07:50:00+03:00;21.71127952755902
Tube bottom;2018-07-05T08:00:00+03:00;21.68004724409448
Tube bottom;2018-07-05T08:10:00+03:00;21.64941453831044
Tube bottom;2018-07-05T08:20:00+03:00;21.6177972440945
Tube bottom;2018-07-05T08:30:00+03:00;21.5838192534381
Tube bottom;2018-07-05T08:40:00+03:00;21.550383858267736
Tube bottom;2018-07-05T08:50:00+03:00;21.51669744597245
Tube bottom;2018-07-05T09:00:00+03:00;21.480586614173184
Tube bottom;2018-07-05T09:10:00+03:00;21.444267716535457
Tube bottom;2018-07-05T09:20:00+03:00;21.407750491159174
Tube bottom;2018-07-05T09:30:00+03:00;21.37083661417319
Tube bottom;2018-07-05T09:40:00+03:00;21.33444204322198
Tube bottom;2018-07-05T09:50:00+03:00;21.287055118110263
Tube bottom;2018-07-05T10:00:00+03:00;-1.9971712598425155
Tube bottom;2018-07-05T10:10:00+03:00;-15.939539370078737
Tube bottom;2018-07-05T10:20:00+03:00;-55.39554420432224
Tube bottom;2018-07-05T10:30:00+03:00;-81.80807086614166
Tube bottom;2018-07-05T10:40:00+03:00;-89.98079249011867
Tube bottom;2018-07-05T10:50:00+03:00;-95.01166328600395
Tube bottom;2018-07-05T11:00:00+03:00;-96.94808858267719
Tube bottom;2018-07-05T11:10:00+03:00;-97.924047151277
Tube bottom;2018-07-05T11:20:00+03:00;-96.83463188976384
Tube bottom;2018-07-05T11:30:00+03:00;-94.04822244094488
Tube bottom;2018-07-05T11:40:00+03:00;-92.96971456692916
Tube bottom;2018-07-05T11:50:00+03:00;-92.07011439842206
Tube bottom;2018-07-05T12:00:00+03:00;-91.78690157480307
Tube bottom;2018-07-05T12:10:00+03:00;-93.4737874015748
Tube bottom;2018-07-05T12:20:00+03:00;-94.80289566929142
Tube bottom;2018-07-05T12:30:00+03:00;-95.55467061143985
Tube bottom;2018-07-05T12:40:00+03:00;-96.07355511811004
Tube bottom;2018-07-05T12:50:00+03:00;-96.44279527559051
Tube bottom;2018-07-05T13:00:00+03:00;-96.71831692913386
Tube bottom;2018-07-05T13:10:00+03:00;-96.94217554240647
Tube bottom;2018-07-05T13:20:00+03:00;-97.14501968503929
Tube bottom;2018-07-05T13:30:00+03:00;-97.3283307086614
Tube bottom;2018-07-05T13:40:00+03:00;-97.51259251968493
Tube bottom;2018-07-05T13:50:00+03:00;-97.3280649606299
Tube bottom;2018-07-05T14:00:00+03:00;-96.36788779527564
Tube bottom;2018-07-05T14:10:00+03:00;-95.27153937007873
Tube bottom;2018-07-05T14:20:00+03:00;-94.49721807465635
Tube bottom;2018-07-05T14:30:00+03:00;-94.70292913385842
Tube bottom;2018-07-05T14:40:00+03:00;-94.9885019685039
Tube bottom;2018-07-05T14:50:00+03:00;-95.54535433070868
Tube bottom;2018-07-05T15:00:00+03:00;-96.36889980353635
Tube bottom;2018-07-05T15:10:00+03:00;-97.09067322834652
Tube bottom;2018-07-05T15:20:00+03:00;-97.03256804733729
Tube bottom;2018-07-05T15:30:00+03:00;-97.27998035363454
Tube bottom;2018-07-05T15:40:00+03:00;-98.0925807086614
Tube bottom;2018-07-05T15:50:00+03:00;-98.47032086614166
Tube bottom;2018-07-05T16:00:00+03:00;-98.63211417322837
Tube bottom;2018-07-05T16:10:00+03:00;-98.69587401574793
Tube bottom;2018-07-05T16:20:00+03:00;-98.70291929133876
Tube bottom;2018-07-05T16:30:00+03:00;-98.74720472440951
Tube bottom;2018-07-05T16:40:00+03:00;-98.94512992125979
Tube bottom;2018-07-05T16:50:00+03:00;-99.0871830708662
Tube bottom;2018-07-05T17:00:00+03:00;-99.19959448818906
Tube bottom;2018-07-05T17:10:00+03:00;-99.26969291338553
Tube bottom;2018-07-05T17:20:00+03:00;-99.31454527559042
Tube bottom;2018-07-05T17:30:00+03:00;-99.36194302554074
Tube bottom;2018-07-05T17:40:00+03:00;-99.39564299802753
Tube bottom;2018-07-05T17:50:00+03:00;-99.44239096267178
Tube bottom;2018-07-05T18:00:00+03:00;-99.51766929133845
Tube bottom;2018-07-05T18:10:00+03:00;-99.56113385826772
Tube bottom;2018-07-05T18:20:00+03:00;-99.55614763779492
Tube bottom;2018-07-05T18:30:00+03:00;-99.55845275590575
Tube bottom;2018-07-05T18:40:00+03:00;-99.57719685039359
Tube bottom;2018-07-05T18:50:00+03:00;-99.60310433070856
Tube bottom;2018-07-05T19:00:00+03:00;-99.62624212598425
Tube bottom;2018-07-05T19:10:00+03:00;-99.6633484251969
Tube bottom;2018-07-05T19:20:00+03:00;-99.71434970530477
Tube bottom;2018-07-05T19:30:00+03:00;-99.80859055118104
Tube bottom;2018-07-05T19:40:00+03:00;-99.93628346456703
Tube bottom;2018-07-05T19:50:00+03:00;-100.0328074656191
Tube bottom;2018-07-05T20:00:00+03:00;-100.1098956692913
Tube bottom;2018-07-05T20:10:00+03:00;-100.18716141732287
Tube bottom;2018-07-05T20:20:00+03:00;-100.24305511811038
Tube bottom;2018-07-05T20:30:00+03:00;-100.30083070866148
Tube bottom;2018-07-05T20:40:00+03:00;-100.35356385068773
Tube bottom;2018-07-05T20:50:00+03:00;-100.39535826771667
Tube bottom;2018-07-05T21:00:00+03:00;-100.39062795275585
Tube bottom;2018-07-05T21:10:00+03:00;-100.36266535433079
Tube bottom;2018-07-05T21:20:00+03:00;-100.33332677165343
Tube bottom;2018-07-05T21:30:00+03:00;-100.30773622047288
Tube bottom;2018-07-05T21:40:00+03:00;-100.28996259842506
Tube bottom;2018-07-05T21:50:00+03:00;-100.27406889763795
Tube bottom;2018-07-05T22:00:00+03:00;-100.27540157480371
Tube bottom;2018-07-05T22:10:00+03:00;-100.28051377952764
Tube bottom;2018-07-05T22:20:00+03:00;-100.28632416502904
Tube bottom;2018-07-05T22:30:00+03:00;-100.30117913385789
Tube bottom;2018-07-05T22:40:00+03:00;-100.34140864440096
Tube bottom;2018-07-05T22:50:00+03:00;-100.45556974459726
Tube bottom;2018-07-05T23:00:00+03:00;-100.53882907662076
Tube bottom;2018-07-05T23:10:00+03:00;-100.60215748031487
Tube bottom;2018-07-05T23:20:00+03:00;-100.67019094488197
Tube bottom;2018-07-05T23:30:00+03:00;-100.70914370078737
Tube bottom;2018-07-05T23:40:00+03:00;-100.73183826430005
Tube bottom;2018-07-05T23:50:00+03:00;-100.75463188976379
Tube bottom;2018-07-06T00:00:00+03:00;-100.79263976377914
Tube bottom;2018-07-06T00:10:00+03:00;-100.79544094488182
Tube bottom;2018-07-06T00:20:00+03:00;-100.83511023622022
Tube bottom;2018-07-06T00:30:00+03:00;-100.86357563850684
Tube bottom;2018-07-06T00:40:00+03:00;-100.86607480314963
Tube bottom;2018-07-06T00:50:00+03:00;-100.85577559055109
Tube bottom;2018-07-06T01:00:00+03:00;-100.8001240157482
Tube bottom;2018-07-06T01:10:00+03:00;-100.75382480314956
Tube bottom;2018-07-06T01:20:00+03:00;-100.72077909270273
Tube bottom;2018-07-06T01:30:00+03:00;-100.69277952755905
Tube bottom;2018-07-06T01:40:00+03:00;-100.66354527559085
Tube bottom;2018-07-06T01:50:00+03:00;-100.62994488188973
Tube bottom;2018-07-06T02:00:00+03:00;-100.66571850393713
Tube bottom;2018-07-06T02:10:00+03:00;-100.78147637795257
Tube bottom;2018-07-06T02:20:00+03:00;-100.8417657480318
Tube bottom;2018-07-06T02:30:00+03:00;-100.87233791748514
Tube bottom;2018-07-06T02:40:00+03:00;-100.89339370078717
Tube bottom;2018-07-06T02:50:00+03:00;-100.924059055118
Tube bottom;2018-07-06T03:00:00+03:00;-100.9522224409449
Tube bottom;2018-07-06T03:10:00+03:00;-100.96686836935183
Tube bottom;2018-07-06T03:20:00+03:00;-100.99440667976423
Tube bottom;2018-07-06T03:30:00+03:00;-101.00432086614177
Tube bottom;2018-07-06T03:40:00+03:00;-101.02549705304531
Tube bottom;2018-07-06T03:50:00+03:00;-101.03694291338594
Tube bottom;2018-07-06T04:00:00+03:00;-101.0373877952754
Tube bottom;2018-07-06T04:10:00+03:00;-101.05457367387012
Tube bottom;2018-07-06T04:20:00+03:00;-101.04877755905531
Tube bottom;2018-07-06T04:30:00+03:00;-101.06135166994115
Tube bottom;2018-07-06T04:40:00+03:00;-101.07079921259844
Tube bottom;2018-07-06T04:50:00+03:00;-101.08743222003945
Tube bottom;2018-07-06T05:00:00+03:00;-101.08174852652292
Tube bottom;2018-07-06T05:10:00+03:00;-101.06997637795274
Tube bottom;2018-07-06T05:20:00+03:00;-101.05242239685661
Tube bottom;2018-07-06T05:30:00+03:00;-101.00987204724409
Tube bottom;2018-07-06T05:40:00+03:00;-100.95509645669301
Tube bottom;2018-07-06T05:50:00+03:00;-100.89221850393683
Tube bottom;2018-07-06T06:00:00+03:00;-100.91228937007891
Tube bottom;2018-07-06T06:10:00+03:00;-100.98432809430243
Tube bottom;2018-07-06T06:20:00+03:00;-101.00591141732286
Tube bottom;2018-07-06T06:30:00+03:00;-101.02981496062986
Tube bottom;2018-07-06T06:40:00+03:00;-101.04704724409417
Tube bottom;2018-07-06T06:50:00+03:00;-101.07393885601597
Tube bottom;2018-07-06T07:00:00+03:00;-101.09399606299206
Tube bottom;2018-07-06T07:10:00+03:00;-101.09723182711176
Tube bottom;2018-07-06T07:20:00+03:00;-101.10678543307081
Tube bottom;2018-07-06T07:30:00+03:00;-101.10043897637797
Tube bottom;2018-07-06T07:40:00+03:00;-101.09909664694287
Tube bottom;2018-07-06T07:50:00+03:00;-101.13376181102326
Tube bottom;2018-07-06T08:00:00+03:00;-101.15144007858518
Tube bottom;2018-07-06T08:10:00+03:00;-101.15320669291313
Tube bottom;2018-07-06T08:20:00+03:00;-101.16579724409442
Tube bottom;2018-07-06T08:30:00+03:00;-101.16679330708662
Tube bottom;2018-07-06T08:40:00+03:00;-101.16313779527579
Tube bottom;2018-07-06T08:50:00+03:00;-101.1605728346459
Tube bottom;2018-07-06T09:00:00+03:00;-101.15144793713168
Tube bottom;2018-07-06T09:10:00+03:00;-101.1871574803151
Tube bottom;2018-07-06T09:20:00+03:00;-101.18257283464624
Tube bottom;2018-07-06T09:30:00+03:00;-101.20364370078704
Tube bottom;2018-07-06T09:40:00+03:00;-101.20934381139526
Tube bottom;2018-07-06T09:50:00+03:00;-101.20457086614233
Tube bottom;2018-07-06T10:00:00+03:00;-101.20106299212573
Tube bottom;2018-07-06T10:10:00+03:00;-101.14380511811032
Tube bottom;2018-07-06T10:20:00+03:00;-101.06529980276122
Tube bottom;2018-07-06T10:30:00+03:00;-101.03517322834668
Tube bottom;2018-07-06T10:40:00+03:00;-100.98919056974432
Tube bottom;2018-07-06T10:50:00+03:00;-100.96097637795278
Tube bottom;2018-07-06T11:00:00+03:00;-101.00530314960606
Tube bottom;2018-07-06T11:10:00+03:00;-101.05926915520638
Tube bottom;2018-07-06T11:20:00+03:00;-101.07981299212625
Tube bottom;2018-07-06T11:30:00+03:00;-101.10318897637804
Tube bottom;2018-07-06T11:40:00+03:00;-101.15464833005886
Tube bottom;2018-07-06T11:50:00+03:00;-101.1704842519686
Tube bottom;2018-07-06T12:00:00+03:00;-101.16359645669321
Tube bottom;2018-07-06T12:10:00+03:00;-101.18819685039392
Tube bottom;2018-07-06T12:20:00+03:00;-101.20138976377946
Tube bottom;2018-07-06T12:30:00+03:00;-101.19200590551185
Tube bottom;2018-07-06T12:40:00+03:00;-101.19450393700737
Tube bottom;2018-07-06T12:50:00+03:00;-101.1888070866137
Tube bottom;2018-07-06T13:00:00+03:00;-101.19774852652257
Tube bottom;2018-07-06T13:10:00+03:00;-101.16875936883613
Tube bottom;2018-07-06T13:20:00+03:00;-101.1900866141733
Tube bottom;2018-07-06T13:30:00+03:00;-101.19045669291349
Tube bottom;2018-07-06T13:40:00+03:00;-101.18120472440926
Tube bottom;2018-07-06T13:50:00+03:00;-101.1740216535433
Tube bottom;2018-07-06T14:00:00+03:00;-101.13543110236215
Tube bottom;2018-07-06T14:10:00+03:00;-101.07889370078756
Tube bottom;2018-07-06T14:20:00+03:00;-101.00959448818911
Tube bottom;2018-07-06T14:30:00+03:00;-100.97796259842511
Tube bottom;2018-07-06T14:40:00+03:00;-100.95340275049074
Tube bottom;2018-07-06T14:50:00+03:00;-100.9931102362202
Tube bottom;2018-07-06T15:00:00+03:00;-101.05189566929148
Tube bottom;2018-07-06T15:10:00+03:00;-101.10679921259863
Tube bottom;2018-07-06T15:20:00+03:00;-101.12837204724399
Tube bottom;2018-07-06T15:30:00+03:00;-101.15604330708676
Tube bottom;2018-07-06T15:40:00+03:00;-101.1672573673872
Tube bottom;2018-07-06T15:50:00+03:00;-101.17879330708678
Tube bottom;2018-07-06T16:00:00+03:00;-101.21787795275601
Tube bottom;2018-07-06T16:10:00+03:00;-101.23090354330748
Tube bottom;2018-07-06T16:20:00+03:00;-101.24124165029461
Tube bottom;2018-07-06T16:30:00+03:00;-101.21627362204751
Tube bottom;2018-07-06T16:40:00+03:00;-101.24537401574814
Tube bottom;2018-07-06T16:50:00+03:00;-101.23026181102385
Tube bottom;2018-07-06T17:00:00+03:00;-101.24437598425195
Tube bottom;2018-07-06T17:10:00+03:00;-101.24844488189002
Tube bottom;2018-07-06T17:20:00+03:00;-101.2503602362204
Tube bottom;2018-07-06T17:30:00+03:00;-101.24527755905511
Tube bottom;2018-07-06T17:40:00+03:00;-101.22142322834691
Tube bottom;2018-07-06T17:50:00+03:00;-101.16850098231805
Tube bottom;2018-07-06T18:00:00+03:00;-101.11417322834673
Tube bottom;2018-07-06T18:10:00+03:00;-101.06774212598455
Tube bottom;2018-07-06T18:20:00+03:00;-101.02653740157488
Tube bottom;2018-07-06T18:30:00+03:00;-100.99026968503966
Tube bottom;2018-07-06T18:40:00+03:00;-101.03554921259844
Tube bottom;2018-07-06T18:50:00+03:00;-101.0956948818897
Tube bottom;2018-07-06T19:00:00+03:00;-101.14014734774052
Tube bottom;2018-07-06T19:10:00+03:00;-101.18770275590559
Tube bottom;2018-07-06T19:20:00+03:00;-101.21691141732305
Tube bottom;2018-07-06T19:30:00+03:00;-101.2296732283466
Tube bottom;2018-07-06T19:40:00+03:00;-101.22565748031484
Tube bottom;2018-07-06T19:50:00+03:00;-101.2234212598426
Tube bottom;2018-07-06T20:00:00+03:00;-101.24185658153235
Tube bottom;2018-07-06T20:10:00+03:00;-101.25373622047223
Tube bottom;2018-07-06T20:20:00+03:00;-101.2602795275591
Tube bottom;2018-07-06T20:30:00+03:00;-101.27464370078742
Tube bottom;2018-07-06T20:40:00+03:00;-101.29020078740173
Tube bottom;2018-07-06T20:50:00+03:00;-101.28499606299219
Tube bottom;2018-07-06T21:00:00+03:00;-101.26885433070876
Tube bottom;2018-07-06T21:10:00+03:00;-101.263436149312
Tube bottom;2018-07-06T21:20:00+03:00;-101.2239724409448
Tube bottom;2018-07-06T21:30:00+03:00;-101.15559645669252
Tube bottom;2018-07-06T21:40:00+03:00;-101.11748818897658
Tube bottom;2018-07-06T21:50:00+03:00;-101.08612204724427
Tube bottom;2018-07-06T22:00:00+03:00;-101.02485996055236
Tube bottom;2018-07-06T22:10:00+03:00;-101.0770216110023
Tube bottom;2018-07-06T22:20:00+03:00;-101.12339763779534
Tube bottom;2018-07-06T22:30:00+03:00;-101.1491771653541
Tube bottom;2018-07-06T22:40:00+03:00;-101.19132086614154
Tube bottom;2018-07-06T22:50:00+03:00;-101.20575787401575
Tube bottom;2018-07-06T23:00:00+03:00;-101.2039037328096
Tube bottom;2018-07-06T23:10:00+03:00;-101.20840748031539
Tube bottom;2018-07-06T23:20:00+03:00;-101.21532086614178
Tube bottom;2018-07-06T23:30:00+03:00;-101.24378346456679
Tube bottom;2018-07-06T23:40:00+03:00;-101.24486023622028
Tube bottom;2018-07-06T23:50:00+03:00;-101.26027362204721
Tube bottom;2018-07-07T00:00:00+03:00;-101.26924803149613
Tube bottom;2018-07-07T00:10:00+03:00;-101.2764685039368
Tube bottom;2018-07-07T00:20:00+03:00;-101.27895866141728
Tube bottom;2018-07-07T00:30:00+03:00;-101.254659448819
Tube bottom;2018-07-07T00:40:00+03:00;-101.25352362204744
Tube bottom;2018-07-07T00:50:00+03:00;-101.17474358974346
Tube bottom;2018-07-07T01:00:00+03:00;-101.12570530451875
Tube bottom;2018-07-07T01:10:00+03:00;-101.10419488188991
Tube bottom;2018-07-07T01:20:00+03:00;-101.0530767716534
Tube bottom;2018-07-07T01:30:00+03:00;-101.00936023622047
Tube bottom;2018-07-07T01:40:00+03:00;-101.07613976377938
Tube bottom;2018-07-07T01:50:00+03:00;-101.14057480314939
Tube bottom;2018-07-07T02:00:00+03:00;-101.16003143418438
Tube bottom;2018-07-07T02:10:00+03:00;-101.17918897637787
Tube bottom;2018-07-07T02:20:00+03:00;-101.18993700787384
Tube bottom;2018-07-07T02:30:00+03:00;-101.19747244094499
Tube bottom;2018-07-07T02:40:00+03:00;-101.19995275590544
