sep=;
Series;Time;Value
Tube top;2018-07-20T00:30:00+03:00;-101.50115944881863
Tube top;2018-07-20T00:40:00+03:00;-101.49829330708644
Tube top;2018-07-20T00:50:00+03:00;-101.5348343195266
Tube top;2018-07-20T01:00:00+03:00;-101.52163582677176
Tube top;2018-07-20T01:10:00+03:00;-101.47167519685041
Tube top;2018-07-20T01:20:00+03:00;-101.44791732283448
Tube top;2018-07-20T01:30:00+03:00;-101.41643984220912
Tube top;2018-07-20T01:40:00+03:00;-101.42614370078738
Tube top;2018-07-20T01:50:00+03:00;-101.40561735700192
Tube top;2018-07-20T02:00:00+03:00;-101.4011259842518
Tube top;2018-07-20T02:10:00+03:00;-101.40503747534518
Tube top;2018-07-20T02:20:00+03:00;-101.432111984283
Tube top;2018-07-20T02:30:00+03:00;-101.44037007874016
Tube top;2018-07-20T02:40:00+03:00;-101.4579783464566
Tube top;2018-07-20T02:50:00+03:00;-101.45374161735708
Tube top;2018-07-20T03:00:00+03:00;-101.46281102362225
Tube top;2018-07-20T03:10:00+03:00;-101.47094674556212
Tube top;2018-07-20T03:20:00+03:00;-101.47808678500992
Tube top;2018-07-20T03:30:00+03:00;-101.4908405511812
Tube top;2018-07-20T03:40:00+03:00;-101.4825295275592
Tube top;2018-07-20T03:50:00+03:00;-101.49619488188986
Tube top;2018-07-20T04:00:00+03:00;-101.49701577909259
Tube top;2018-07-20T04:10:00+03:00;-101.50120275590537
Tube top;2018-07-20T04:20:00+03:00;-101.50359645669299
Tube top;2018-07-20T04:30:00+03:00;-101.49870216962519
Tube top;2018-07-20T04:40:00+03:00;-101.48862007874001
Tube top;2018-07-20T04:50:00+03:00;-101.48621456692905
Tube top;2018-07-20T05:00:00+03:00;-101.4951732283463
Tube top;2018-07-20T05:10:00+03:00;-101.48438067061136
Tube top;2018-07-20T05:20:00+03:00;-101.48998031496059
Tube top;2018-07-20T05:30:00+03:00;-101.48768441814586
Tube top;2018-07-20T05:40:00+03:00;-101.49760433070867
Tube top;2018-07-20T05:50:00+03:00;-101.49712204724389
Tube top;2018-07-20T06:00:00+03:00;-101.50189349112412
Tube top;2018-07-20T06:10:00+03:00;-101.5014940944884
Tube top;2018-07-20T06:20:00+03:00;-101.49683070866149
Tube top;2018-07-20T06:30:00+03:00;-101.50101968503944
Tube top;2018-07-20T06:40:00+03:00;-101.49443503937006
Tube top;2018-07-20T06:50:00+03:00;-101.48087573964504
Tube top;2018-07-20T07:00:00+03:00;-101.48103543307076
Tube top;2018-07-20T07:10:00+03:00;-101.48237204724411
Tube top;2018-07-20T07:20:00+03:00;-101.45933267716538
Tube top;2018-07-20T07:30:00+03:00;-101.4795956607494
Tube top;2018-07-20T07:40:00+03:00;-101.48252559055122
Tube top;2018-07-20T07:50:00+03:00;-101.49425393700771
Tube top;2018-07-20T08:00:00+03:00;-101.50689370078754
Tube top;2018-07-20T08:10:00+03:00;-101.49454437869844
Tube top;2018-07-20T08:20:00+03:00;-101.45585236220477
Tube top;2018-07-20T08:30:00+03:00;-101.40655511811019
Tube top;2018-07-20T08:40:00+03:00;-101.41110629921249
Tube top;2018-07-20T08:50:00+03:00;-101.39745364891525
Tube top;2018-07-20T09:00:00+03:00;-101.39372047244065
Tube top;2018-07-20T09:10:00+03:00;-101.39525787401574
Tube top;2018-07-20T09:20:00+03:00;-101.41233464566932
Tube top;2018-07-20T09:30:00+03:00;-101.42862130177521
Tube top;2018-07-20T09:40:00+03:00;-101.43195866141716
Tube top;2018-07-20T09:50:00+03:00;-101.45246351084818
Tube top;2018-07-20T10:00:00+03:00;-101.45946062992138
Tube top;2018-07-20T10:10:00+03:00;-101.47524015748033
Tube top;2018-07-20T10:20:00+03:00;-101.47331299212611
Tube top;2018-07-20T10:30:00+03:00;-101.48154240631165
Tube top;2018-07-20T10:40:00+03:00;-101.47846365422424
Tube top;2018-07-20T10:50:00+03:00;-101.48423228346468
Tube top;2018-07-20T11:00:00+03:00;-101.50515157480304
Tube top;2018-07-20T11:10:00+03:00;-101.51172978303737
Tube top;2018-07-20T11:20:00+03:00;-101.5031830708661
Tube top;2018-07-20T11:30:00+03:00;-101.50279133858274
Tube top;2018-07-20T11:40:00+03:00;-101.49632677165356
Tube top;2018-07-20T11:50:00+03:00;-101.49347834645658
Tube top;2018-07-20T12:00:00+03:00;-101.49817450980365
Tube top;2018-07-20T12:10:00+03:00;-101.50249606299198
Tube top;2018-07-20T12:20:00+03:00;-101.49632480314955
Tube top;2018-07-20T12:30:00+03:00;-101.50433661417308
Tube top;2018-07-20T12:40:00+03:00;-101.50630314960624
Tube top;2018-07-20T12:50:00+03:00;-101.51278149606286
Tube top;2018-07-20T13:00:00+03:00;-101.50962401574797
Tube top;2018-07-20T13:10:00+03:00;-101.48324803149598
Tube top;2018-07-20T13:20:00+03:00;-101.44652465483215
Tube top;2018-07-20T13:30:00+03:00;-101.40045669291338
Tube top;2018-07-20T13:40:00+03:00;-101.39680905511808
Tube top;2018-07-20T13:50:00+03:00;-101.402108481262
Tube top;2018-07-20T14:00:00+03:00;-101.39342125984244
Tube top;2018-07-20T14:10:00+03:00;-101.39011242603577
Tube top;2018-07-20T14:20:00+03:00;-101.39631102362219
